[2J[HOK,10,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 0.00%, 9.707MiB / 3.871GiB, 0.24%, 28.6MB / 21MB, 0B / 0B
OK,10,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.18%, 9.973MiB / 50MiB, 19.95%, 5.5kB / 2.6kB, 2.74MB / 0B
OK,10,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.01%, 25.36MiB / 500MiB, 5.07%, 342kB / 62.5kB, 27.8MB / 0B
OK,10,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.45%, 5.82MiB / 125MiB, 4.66%, 89.9kB / 50.7kB, 160kB / 0B
OK,10,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.14kB / 0B, 4.1kB / 0B
OK,10,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 23.42%, 10.89MiB / 3.871GiB, 0.27%, 20.6MB / 28.6MB, 4.66MB / 0B
[2J[HOK,10,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 11.77%, 9.707MiB / 3.871GiB, 0.24%, 28.7MB / 21.1MB, 0B / 0B
OK,10,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.012MiB / 50MiB, 4.02%, 29.4kB / 44.2kB, 0B / 0B
OK,10,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.28%, 9.973MiB / 50MiB, 19.95%, 5.5kB / 2.6kB, 2.74MB / 0B
OK,10,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 25.36MiB / 500MiB, 5.07%, 342kB / 62.5kB, 27.8MB / 0B
OK,10,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.20%, 5.82MiB / 125MiB, 4.66%, 89.9kB / 50.7kB, 160kB / 0B
OK,10,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.14kB / 0B, 4.1kB / 0B
OK,10,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 22.35%, 10.89MiB / 3.871GiB, 0.27%, 20.7MB / 28.6MB, 4.66MB / 0B
[2J[HOK,10,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 11.77%, 9.707MiB / 3.871GiB, 0.24%, 28.7MB / 21.1MB, 0B / 0B
OK,10,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.012MiB / 50MiB, 4.02%, 29.4kB / 44.2kB, 0B / 0B
OK,10,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.28%, 9.973MiB / 50MiB, 19.95%, 5.5kB / 2.6kB, 2.74MB / 0B
OK,10,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 25.36MiB / 500MiB, 5.07%, 342kB / 62.5kB, 27.8MB / 0B
OK,10,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.20%, 5.82MiB / 125MiB, 4.66%, 89.9kB / 50.7kB, 160kB / 0B
OK,10,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.14kB / 0B, 4.1kB / 0B
OK,10,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 22.35%, 10.89MiB / 3.871GiB, 0.27%, 20.7MB / 28.6MB, 4.66MB / 0B
[2J[HOK,10,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 7.86%, 9.707MiB / 3.871GiB, 0.24%, 28.7MB / 21.1MB, 0B / 0B
OK,10,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.012MiB / 50MiB, 4.02%, 29.4kB / 44.2kB, 0B / 0B
OK,10,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.14%, 9.973MiB / 50MiB, 19.95%, 5.5kB / 2.6kB, 2.74MB / 0B
OK,10,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.30%, 25.36MiB / 500MiB, 5.07%, 342kB / 62.5kB, 27.8MB / 0B
OK,10,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.37%, 5.82MiB / 125MiB, 4.66%, 90.1kB / 50.8kB, 160kB / 0B
OK,10,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.14kB / 0B, 4.1kB / 0B
OK,10,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 21.65%, 10.89MiB / 3.871GiB, 0.27%, 20.7MB / 28.6MB, 4.66MB / 0B
[2J[HOK,10,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 7.86%, 9.707MiB / 3.871GiB, 0.24%, 28.7MB / 21.1MB, 0B / 0B
OK,10,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.012MiB / 50MiB, 4.02%, 29.4kB / 44.2kB, 0B / 0B
OK,10,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.14%, 9.973MiB / 50MiB, 19.95%, 5.5kB / 2.6kB, 2.74MB / 0B
OK,10,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.30%, 25.36MiB / 500MiB, 5.07%, 342kB / 62.5kB, 27.8MB / 0B
OK,10,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.37%, 5.82MiB / 125MiB, 4.66%, 90.1kB / 50.8kB, 160kB / 0B
OK,10,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.14kB / 0B, 4.1kB / 0B
OK,10,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 21.65%, 10.89MiB / 3.871GiB, 0.27%, 20.7MB / 28.6MB, 4.66MB / 0B
[2J[HOK,10,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 9.24%, 9.707MiB / 3.871GiB, 0.24%, 28.8MB / 21.1MB, 0B / 0B
OK,10,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.012MiB / 50MiB, 4.02%, 29.4kB / 44.2kB, 0B / 0B
OK,10,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.33%, 9.973MiB / 50MiB, 19.95%, 5.5kB / 2.6kB, 2.74MB / 0B
OK,10,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.56%, 25.36MiB / 500MiB, 5.07%, 344kB / 62.9kB, 27.8MB / 0B
OK,10,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.20%, 5.82MiB / 125MiB, 4.66%, 90.1kB / 50.8kB, 160kB / 0B
OK,10,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.14kB / 0B, 4.1kB / 0B
OK,10,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 23.15%, 10.89MiB / 3.871GiB, 0.27%, 20.7MB / 28.6MB, 4.66MB / 0B
[2J[HOK,10,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 9.24%, 9.707MiB / 3.871GiB, 0.24%, 28.8MB / 21.1MB, 0B / 0B
OK,10,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.012MiB / 50MiB, 4.02%, 29.4kB / 44.2kB, 0B / 0B
OK,10,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.33%, 9.973MiB / 50MiB, 19.95%, 5.5kB / 2.6kB, 2.74MB / 0B
OK,10,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.56%, 25.36MiB / 500MiB, 5.07%, 344kB / 62.9kB, 27.8MB / 0B
OK,10,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.20%, 5.82MiB / 125MiB, 4.66%, 90.1kB / 50.8kB, 160kB / 0B
OK,10,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.14kB / 0B, 4.1kB / 0B
OK,10,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 23.15%, 10.89MiB / 3.871GiB, 0.27%, 20.7MB / 28.6MB, 4.66MB / 0B
[2J[HOK,10,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 9.04%, 9.707MiB / 3.871GiB, 0.24%, 28.8MB / 21.1MB, 0B / 0B
OK,10,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.11%, 2.012MiB / 50MiB, 4.02%, 29.5kB / 44.4kB, 0B / 0B
OK,10,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.16%, 9.973MiB / 50MiB, 19.95%, 5.5kB / 2.6kB, 2.74MB / 0B
OK,10,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 25.36MiB / 500MiB, 5.07%, 344kB / 62.9kB, 27.8MB / 0B
OK,10,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.50%, 5.82MiB / 125MiB, 4.66%, 90.3kB / 50.9kB, 160kB / 0B
OK,10,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.14kB / 0B, 4.1kB / 0B
OK,10,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 22.42%, 10.89MiB / 3.871GiB, 0.27%, 20.7MB / 28.6MB, 4.66MB / 0B
[2J[HOK,10,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 9.04%, 9.707MiB / 3.871GiB, 0.24%, 28.8MB / 21.1MB, 0B / 0B
OK,10,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.11%, 2.012MiB / 50MiB, 4.02%, 29.5kB / 44.4kB, 0B / 0B
OK,10,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.16%, 9.973MiB / 50MiB, 19.95%, 5.5kB / 2.6kB, 2.74MB / 0B
OK,10,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 25.36MiB / 500MiB, 5.07%, 344kB / 62.9kB, 27.8MB / 0B
OK,10,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.50%, 5.82MiB / 125MiB, 4.66%, 90.3kB / 50.9kB, 160kB / 0B
OK,10,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.14kB / 0B, 4.1kB / 0B
OK,10,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 22.42%, 10.89MiB / 3.871GiB, 0.27%, 20.7MB / 28.6MB, 4.66MB / 0B
[2J[HOK,10,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 10.67%, 9.707MiB / 3.871GiB, 0.24%, 28.8MB / 21.1MB, 0B / 0B
OK,10,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.012MiB / 50MiB, 4.02%, 29.5kB / 44.4kB, 0B / 0B
OK,10,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.23%, 9.973MiB / 50MiB, 19.95%, 5.5kB / 2.6kB, 2.74MB / 0B
OK,10,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.03%, 25.36MiB / 500MiB, 5.07%, 344kB / 62.9kB, 27.8MB / 0B
OK,10,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.19%, 5.82MiB / 125MiB, 4.66%, 90.3kB / 50.9kB, 160kB / 0B
OK,10,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.14kB / 0B, 4.1kB / 0B
OK,10,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 22.09%, 10.89MiB / 3.871GiB, 0.27%, 20.7MB / 28.7MB, 4.66MB / 0B
[2J[HOK,10,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 10.67%, 9.707MiB / 3.871GiB, 0.24%, 28.8MB / 21.1MB, 0B / 0B
OK,10,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.012MiB / 50MiB, 4.02%, 29.5kB / 44.4kB, 0B / 0B
OK,10,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.23%, 9.973MiB / 50MiB, 19.95%, 5.5kB / 2.6kB, 2.74MB / 0B
OK,10,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.03%, 25.36MiB / 500MiB, 5.07%, 344kB / 62.9kB, 27.8MB / 0B
OK,10,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.19%, 5.82MiB / 125MiB, 4.66%, 90.3kB / 50.9kB, 160kB / 0B
OK,10,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.14kB / 0B, 4.1kB / 0B
OK,10,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 22.09%, 10.89MiB / 3.871GiB, 0.27%, 20.7MB / 28.7MB, 4.66MB / 0B
[2J[HOK,10,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.70%, 9.707MiB / 3.871GiB, 0.24%, 28.8MB / 21.1MB, 0B / 0B
OK,10,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.012MiB / 50MiB, 4.02%, 29.5kB / 44.4kB, 0B / 0B
OK,10,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.17%, 9.973MiB / 50MiB, 19.95%, 5.5kB / 2.6kB, 2.74MB / 0B
OK,10,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.50%, 25.36MiB / 500MiB, 5.07%, 344kB / 62.9kB, 27.8MB / 0B
OK,10,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.24%, 5.82MiB / 125MiB, 4.66%, 90.3kB / 50.9kB, 160kB / 0B
OK,10,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.14kB / 0B, 4.1kB / 0B
OK,10,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 21.38%, 10.89MiB / 3.871GiB, 0.27%, 20.7MB / 28.7MB, 4.66MB / 0B
[2J[HOK,10,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.70%, 9.707MiB / 3.871GiB, 0.24%, 28.8MB / 21.1MB, 0B / 0B
OK,10,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.012MiB / 50MiB, 4.02%, 29.5kB / 44.4kB, 0B / 0B
OK,10,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.17%, 9.973MiB / 50MiB, 19.95%, 5.5kB / 2.6kB, 2.74MB / 0B
OK,10,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.50%, 25.36MiB / 500MiB, 5.07%, 344kB / 62.9kB, 27.8MB / 0B
OK,10,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.24%, 5.82MiB / 125MiB, 4.66%, 90.3kB / 50.9kB, 160kB / 0B
OK,10,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.14kB / 0B, 4.1kB / 0B
OK,10,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 21.38%, 10.89MiB / 3.871GiB, 0.27%, 20.7MB / 28.7MB, 4.66MB / 0B
[2J[HOK,10,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.85%, 9.707MiB / 3.871GiB, 0.24%, 28.8MB / 21.1MB, 0B / 0B
OK,10,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.012MiB / 50MiB, 4.02%, 29.5kB / 44.4kB, 0B / 0B
OK,10,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.26%, 9.973MiB / 50MiB, 19.95%, 5.5kB / 2.6kB, 2.74MB / 0B
OK,10,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.04%, 25.36MiB / 500MiB, 5.07%, 344kB / 62.9kB, 27.8MB / 0B
OK,10,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.29%, 5.82MiB / 125MiB, 4.66%, 90.6kB / 51kB, 160kB / 0B
OK,10,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.14kB / 0B, 4.1kB / 0B
OK,10,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 23.87%, 10.89MiB / 3.871GiB, 0.27%, 20.7MB / 28.7MB, 4.66MB / 0B
[2J[HOK,10,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.85%, 9.707MiB / 3.871GiB, 0.24%, 28.8MB / 21.1MB, 0B / 0B
OK,10,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.012MiB / 50MiB, 4.02%, 29.5kB / 44.4kB, 0B / 0B
OK,10,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.26%, 9.973MiB / 50MiB, 19.95%, 5.5kB / 2.6kB, 2.74MB / 0B
OK,10,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.04%, 25.36MiB / 500MiB, 5.07%, 344kB / 62.9kB, 27.8MB / 0B
OK,10,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.29%, 5.82MiB / 125MiB, 4.66%, 90.6kB / 51kB, 160kB / 0B
OK,10,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.14kB / 0B, 4.1kB / 0B
OK,10,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 23.87%, 10.89MiB / 3.871GiB, 0.27%, 20.7MB / 28.7MB, 4.66MB / 0B
[2J[HOK,10,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 11.21%, 9.707MiB / 3.871GiB, 0.24%, 28.8MB / 21.1MB, 0B / 0B
OK,10,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.012MiB / 50MiB, 4.02%, 29.5kB / 44.4kB, 0B / 0B
OK,10,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.22%, 9.973MiB / 50MiB, 19.95%, 5.5kB / 2.6kB, 2.74MB / 0B
OK,10,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.44%, 25.36MiB / 500MiB, 5.07%, 346kB / 63.3kB, 27.8MB / 0B
OK,10,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.18%, 5.82MiB / 125MiB, 4.66%, 90.6kB / 51kB, 160kB / 0B
OK,10,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.14kB / 0B, 4.1kB / 0B
OK,10,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 20.66%, 10.89MiB / 3.871GiB, 0.27%, 20.7MB / 28.7MB, 4.66MB / 0B
[2J[HOK,10,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 11.21%, 9.707MiB / 3.871GiB, 0.24%, 28.8MB / 21.1MB, 0B / 0B
OK,10,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.012MiB / 50MiB, 4.02%, 29.5kB / 44.4kB, 0B / 0B
OK,10,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.22%, 9.973MiB / 50MiB, 19.95%, 5.5kB / 2.6kB, 2.74MB / 0B
OK,10,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.44%, 25.36MiB / 500MiB, 5.07%, 346kB / 63.3kB, 27.8MB / 0B
OK,10,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.18%, 5.82MiB / 125MiB, 4.66%, 90.6kB / 51kB, 160kB / 0B
OK,10,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.14kB / 0B, 4.1kB / 0B
OK,10,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 20.66%, 10.89MiB / 3.871GiB, 0.27%, 20.7MB / 28.7MB, 4.66MB / 0B
[2J[HOK,10,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 9.29%, 9.707MiB / 3.871GiB, 0.24%, 28.8MB / 21.1MB, 0B / 0B
OK,10,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.012MiB / 50MiB, 4.02%, 29.5kB / 44.4kB, 0B / 0B
OK,10,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.18%, 9.973MiB / 50MiB, 19.95%, 5.5kB / 2.6kB, 2.74MB / 0B
OK,10,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.44%, 25.36MiB / 500MiB, 5.07%, 346kB / 63.3kB, 27.8MB / 0B
OK,10,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.18%, 5.82MiB / 125MiB, 4.66%, 90.6kB / 51kB, 160kB / 0B
OK,10,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.14kB / 0B, 4.1kB / 0B
OK,10,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 20.66%, 10.89MiB / 3.871GiB, 0.27%, 20.7MB / 28.7MB, 4.66MB / 0B
[2J[HOK,10,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 9.29%, 9.707MiB / 3.871GiB, 0.24%, 28.8MB / 21.1MB, 0B / 0B
OK,10,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.11%, 2.012MiB / 50MiB, 4.02%, 29.6kB / 44.7kB, 0B / 0B
OK,10,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.18%, 9.973MiB / 50MiB, 19.95%, 5.5kB / 2.6kB, 2.74MB / 0B
OK,10,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 25.36MiB / 500MiB, 5.07%, 346kB / 63.3kB, 27.8MB / 0B
OK,10,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.42%, 5.82MiB / 125MiB, 4.66%, 90.8kB / 51.1kB, 160kB / 0B
OK,10,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.14kB / 0B, 4.1kB / 0B
OK,10,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 23.29%, 10.89MiB / 3.871GiB, 0.27%, 20.7MB / 28.7MB, 4.66MB / 0B
[2J[HOK,10,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 9.29%, 9.707MiB / 3.871GiB, 0.24%, 28.8MB / 21.1MB, 0B / 0B
OK,10,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.11%, 2.012MiB / 50MiB, 4.02%, 29.6kB / 44.7kB, 0B / 0B
OK,10,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.18%, 9.973MiB / 50MiB, 19.95%, 5.5kB / 2.6kB, 2.74MB / 0B
OK,10,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 25.36MiB / 500MiB, 5.07%, 346kB / 63.3kB, 27.8MB / 0B
OK,10,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.42%, 5.82MiB / 125MiB, 4.66%, 90.8kB / 51.1kB, 160kB / 0B
OK,10,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.14kB / 0B, 4.1kB / 0B
OK,10,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 23.29%, 10.89MiB / 3.871GiB, 0.27%, 20.7MB / 28.7MB, 4.66MB / 0B
[2J[HOK,10,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.72%, 9.707MiB / 3.871GiB, 0.24%, 28.8MB / 21.1MB, 0B / 0B
OK,10,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.012MiB / 50MiB, 4.02%, 29.6kB / 44.7kB, 0B / 0B
OK,10,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.10%, 9.973MiB / 50MiB, 19.95%, 5.5kB / 2.6kB, 2.74MB / 0B
OK,10,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.01%, 25.36MiB / 500MiB, 5.07%, 346kB / 63.3kB, 27.8MB / 0B
