[2J[HOK,4,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 0.01%, 10.12MiB / 3.871GiB, 0.26%, 69.4MB / 49.5MB, 0B / 0B
OK,4,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 25.56MiB / 500MiB, 5.11%, 1.2MB / 213kB, 27.8MB / 0B
OK,4,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.16%, 5.871MiB / 125MiB, 4.70%, 303kB / 172kB, 160kB / 0B
OK,4,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,4,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 19.99%, 11.04MiB / 3.871GiB, 0.28%, 48.2MB / 69.1MB, 4.66MB / 0B
[2J[HOK,4,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 9.17%, 10.12MiB / 3.871GiB, 0.26%, 69.6MB / 49.6MB, 0B / 0B
OK,4,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.078MiB / 50MiB, 4.16%, 92.6kB / 152kB, 0B / 0B
OK,4,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.24%, 10.06MiB / 50MiB, 20.12%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,4,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 2.47%, 25.56MiB / 500MiB, 5.11%, 1.2MB / 213kB, 27.8MB / 0B
OK,4,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.75%, 5.871MiB / 125MiB, 4.70%, 303kB / 172kB, 160kB / 0B
OK,4,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,4,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 22.91%, 11.04MiB / 3.871GiB, 0.28%, 48.2MB / 69.2MB, 4.66MB / 0B
[2J[HOK,4,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 9.17%, 10.12MiB / 3.871GiB, 0.26%, 69.6MB / 49.6MB, 0B / 0B
OK,4,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.078MiB / 50MiB, 4.16%, 92.6kB / 152kB, 0B / 0B
OK,4,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.24%, 10.06MiB / 50MiB, 20.12%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,4,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 2.47%, 25.56MiB / 500MiB, 5.11%, 1.2MB / 213kB, 27.8MB / 0B
OK,4,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.75%, 5.871MiB / 125MiB, 4.70%, 303kB / 172kB, 160kB / 0B
OK,4,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,4,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 22.91%, 11.04MiB / 3.871GiB, 0.28%, 48.2MB / 69.2MB, 4.66MB / 0B
[2J[HOK,4,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.78%, 10.12MiB / 3.871GiB, 0.26%, 69.6MB / 49.6MB, 0B / 0B
OK,4,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.078MiB / 50MiB, 4.16%, 92.6kB / 152kB, 0B / 0B
OK,4,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.21%, 10.06MiB / 50MiB, 20.12%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,4,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.36%, 25.56MiB / 500MiB, 5.11%, 1.2MB / 213kB, 27.8MB / 0B
OK,4,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.25%, 5.871MiB / 125MiB, 4.70%, 303kB / 172kB, 160kB / 0B
OK,4,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,4,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 20.63%, 11.04MiB / 3.871GiB, 0.28%, 48.2MB / 69.2MB, 4.66MB / 0B
[2J[HOK,4,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.78%, 10.12MiB / 3.871GiB, 0.26%, 69.6MB / 49.6MB, 0B / 0B
OK,4,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.078MiB / 50MiB, 4.16%, 92.6kB / 152kB, 0B / 0B
OK,4,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.21%, 10.06MiB / 50MiB, 20.12%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,4,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.36%, 25.56MiB / 500MiB, 5.11%, 1.2MB / 213kB, 27.8MB / 0B
OK,4,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.25%, 5.871MiB / 125MiB, 4.70%, 303kB / 172kB, 160kB / 0B
OK,4,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,4,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 20.63%, 11.04MiB / 3.871GiB, 0.28%, 48.2MB / 69.2MB, 4.66MB / 0B
[2J[HOK,4,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 9.19%, 10.12MiB / 3.871GiB, 0.26%, 69.6MB / 49.6MB, 0B / 0B
OK,4,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.078MiB / 50MiB, 4.16%, 92.6kB / 152kB, 0B / 0B
OK,4,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.12%, 10.06MiB / 50MiB, 20.12%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,4,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.33%, 25.56MiB / 500MiB, 5.11%, 1.2MB / 213kB, 27.8MB / 0B
OK,4,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.14%, 5.871MiB / 125MiB, 4.70%, 303kB / 172kB, 160kB / 0B
OK,4,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,4,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 20.55%, 11.04MiB / 3.871GiB, 0.28%, 48.2MB / 69.2MB, 4.66MB / 0B
[2J[HOK,4,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 9.19%, 10.12MiB / 3.871GiB, 0.26%, 69.6MB / 49.6MB, 0B / 0B
OK,4,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.078MiB / 50MiB, 4.16%, 92.6kB / 152kB, 0B / 0B
OK,4,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.12%, 10.06MiB / 50MiB, 20.12%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,4,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.33%, 25.56MiB / 500MiB, 5.11%, 1.2MB / 213kB, 27.8MB / 0B
OK,4,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.14%, 5.871MiB / 125MiB, 4.70%, 303kB / 172kB, 160kB / 0B
OK,4,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,4,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 20.55%, 11.04MiB / 3.871GiB, 0.28%, 48.2MB / 69.2MB, 4.66MB / 0B
[2J[HOK,4,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 9.01%, 10.12MiB / 3.871GiB, 0.26%, 69.6MB / 49.7MB, 0B / 0B
OK,4,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.20%, 2.078MiB / 50MiB, 4.16%, 92.7kB / 152kB, 0B / 0B
OK,4,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.18%, 10.06MiB / 50MiB, 20.12%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,4,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.01%, 25.56MiB / 500MiB, 5.11%, 1.2MB / 213kB, 27.8MB / 0B
OK,4,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.50%, 5.871MiB / 125MiB, 4.70%, 303kB / 172kB, 160kB / 0B
OK,4,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,4,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 23.13%, 11.04MiB / 3.871GiB, 0.28%, 48.2MB / 69.2MB, 4.66MB / 0B
[2J[HOK,4,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 9.01%, 10.12MiB / 3.871GiB, 0.26%, 69.6MB / 49.7MB, 0B / 0B
OK,4,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.20%, 2.078MiB / 50MiB, 4.16%, 92.7kB / 152kB, 0B / 0B
OK,4,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.18%, 10.06MiB / 50MiB, 20.12%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,4,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.01%, 25.56MiB / 500MiB, 5.11%, 1.2MB / 213kB, 27.8MB / 0B
OK,4,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.50%, 5.871MiB / 125MiB, 4.70%, 303kB / 172kB, 160kB / 0B
OK,4,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,4,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 23.13%, 11.04MiB / 3.871GiB, 0.28%, 48.2MB / 69.2MB, 4.66MB / 0B
[2J[HOK,4,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 12.09%, 10.12MiB / 3.871GiB, 0.26%, 69.6MB / 49.7MB, 0B / 0B
OK,4,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.078MiB / 50MiB, 4.16%, 92.7kB / 152kB, 0B / 0B
OK,4,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.23%, 10.06MiB / 50MiB, 20.12%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,4,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 25.56MiB / 500MiB, 5.11%, 1.2MB / 213kB, 27.8MB / 0B
OK,4,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.24%, 5.871MiB / 125MiB, 4.70%, 303kB / 172kB, 160kB / 0B
OK,4,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,4,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 22.41%, 11.04MiB / 3.871GiB, 0.28%, 48.3MB / 69.2MB, 4.66MB / 0B
[2J[HOK,4,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 12.09%, 10.12MiB / 3.871GiB, 0.26%, 69.6MB / 49.7MB, 0B / 0B
OK,4,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.078MiB / 50MiB, 4.16%, 92.7kB / 152kB, 0B / 0B
OK,4,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.23%, 10.06MiB / 50MiB, 20.12%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,4,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 25.56MiB / 500MiB, 5.11%, 1.2MB / 213kB, 27.8MB / 0B
OK,4,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.24%, 5.871MiB / 125MiB, 4.70%, 303kB / 172kB, 160kB / 0B
OK,4,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,4,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 22.41%, 11.04MiB / 3.871GiB, 0.28%, 48.3MB / 69.2MB, 4.66MB / 0B
[2J[HOK,4,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 9.22%, 10.12MiB / 3.871GiB, 0.26%, 69.6MB / 49.7MB, 0B / 0B
OK,4,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.078MiB / 50MiB, 4.16%, 92.7kB / 152kB, 0B / 0B
OK,4,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.23%, 10.06MiB / 50MiB, 20.12%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,4,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.57%, 25.56MiB / 500MiB, 5.11%, 1.2MB / 213kB, 27.8MB / 0B
OK,4,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.29%, 5.871MiB / 125MiB, 4.70%, 304kB / 172kB, 160kB / 0B
OK,4,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,4,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 24.75%, 11.04MiB / 3.871GiB, 0.28%, 48.3MB / 69.2MB, 4.66MB / 0B
[2J[HOK,4,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 9.22%, 10.12MiB / 3.871GiB, 0.26%, 69.6MB / 49.7MB, 0B / 0B
OK,4,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.078MiB / 50MiB, 4.16%, 92.7kB / 152kB, 0B / 0B
OK,4,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.23%, 10.06MiB / 50MiB, 20.12%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,4,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.57%, 25.56MiB / 500MiB, 5.11%, 1.2MB / 213kB, 27.8MB / 0B
OK,4,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.29%, 5.871MiB / 125MiB, 4.70%, 304kB / 172kB, 160kB / 0B
OK,4,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,4,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 24.75%, 11.04MiB / 3.871GiB, 0.28%, 48.3MB / 69.2MB, 4.66MB / 0B
[2J[HOK,4,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.87%, 10.12MiB / 3.871GiB, 0.26%, 69.6MB / 49.7MB, 0B / 0B
OK,4,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.078MiB / 50MiB, 4.16%, 92.7kB / 152kB, 0B / 0B
OK,4,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.26%, 10.06MiB / 50MiB, 20.12%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,4,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.69%, 25.56MiB / 500MiB, 5.11%, 1.2MB / 213kB, 27.8MB / 0B
OK,4,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.21%, 5.871MiB / 125MiB, 4.70%, 304kB / 172kB, 160kB / 0B
OK,4,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,4,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 22.39%, 11.04MiB / 3.871GiB, 0.28%, 48.3MB / 69.2MB, 4.66MB / 0B
[2J[HOK,4,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.87%, 10.12MiB / 3.871GiB, 0.26%, 69.6MB / 49.7MB, 0B / 0B
OK,4,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.078MiB / 50MiB, 4.16%, 92.7kB / 152kB, 0B / 0B
OK,4,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.26%, 10.06MiB / 50MiB, 20.12%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,4,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.69%, 25.56MiB / 500MiB, 5.11%, 1.2MB / 213kB, 27.8MB / 0B
OK,4,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.21%, 5.871MiB / 125MiB, 4.70%, 304kB / 172kB, 160kB / 0B
OK,4,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,4,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 22.39%, 11.04MiB / 3.871GiB, 0.28%, 48.3MB / 69.2MB, 4.66MB / 0B
[2J[HOK,4,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 9.94%, 10.12MiB / 3.871GiB, 0.26%, 69.6MB / 49.7MB, 0B / 0B
OK,4,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.04%, 2.078MiB / 50MiB, 4.16%, 92.9kB / 152kB, 0B / 0B
OK,4,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.31%, 10.06MiB / 50MiB, 20.12%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,4,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.15%, 25.56MiB / 500MiB, 5.11%, 1.2MB / 214kB, 27.8MB / 0B
OK,4,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.22%, 5.871MiB / 125MiB, 4.70%, 304kB / 172kB, 160kB / 0B
OK,4,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,4,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 21.43%, 11.04MiB / 3.871GiB, 0.28%, 48.3MB / 69.3MB, 4.66MB / 0B
[2J[HOK,4,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 9.94%, 10.12MiB / 3.871GiB, 0.26%, 69.6MB / 49.7MB, 0B / 0B
OK,4,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.04%, 2.078MiB / 50MiB, 4.16%, 92.9kB / 152kB, 0B / 0B
OK,4,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.31%, 10.06MiB / 50MiB, 20.12%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,4,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.15%, 25.56MiB / 500MiB, 5.11%, 1.2MB / 214kB, 27.8MB / 0B
OK,4,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.22%, 5.871MiB / 125MiB, 4.70%, 304kB / 172kB, 160kB / 0B
OK,4,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,4,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 21.43%, 11.04MiB / 3.871GiB, 0.28%, 48.3MB / 69.3MB, 4.66MB / 0B
[2J[HOK,4,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 10.46%, 10.12MiB / 3.871GiB, 0.26%, 69.6MB / 49.7MB, 0B / 0B
OK,4,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.078MiB / 50MiB, 4.16%, 92.9kB / 152kB, 0B / 0B
OK,4,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.15%, 10.06MiB / 50MiB, 20.12%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,4,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.15%, 25.56MiB / 500MiB, 5.11%, 1.2MB / 214kB, 27.8MB / 0B
OK,4,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.22%, 5.871MiB / 125MiB, 4.70%, 304kB / 172kB, 160kB / 0B
OK,4,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,4,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 21.43%, 11.04MiB / 3.871GiB, 0.28%, 48.3MB / 69.3MB, 4.66MB / 0B
[2J[HOK,4,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 10.46%, 10.12MiB / 3.871GiB, 0.26%, 69.6MB / 49.7MB, 0B / 0B
OK,4,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.078MiB / 50MiB, 4.16%, 92.9kB / 152kB, 0B / 0B
OK,4,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.15%, 10.06MiB / 50MiB, 20.12%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,4,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.02%, 25.56MiB / 500MiB, 5.11%, 1.2MB / 214kB, 27.8MB / 0B
OK,4,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.20%, 5.871MiB / 125MiB, 4.70%, 304kB / 172kB, 160kB / 0B
OK,4,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,4,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 21.14%, 11.04MiB / 3.871GiB, 0.28%, 48.3MB / 69.3MB, 4.66MB / 0B
[2J[HOK,4,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 10.46%, 10.12MiB / 3.871GiB, 0.26%, 69.6MB / 49.7MB, 0B / 0B
OK,4,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.078MiB / 50MiB, 4.16%, 92.9kB / 152kB, 0B / 0B
OK,4,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.15%, 10.06MiB / 50MiB, 20.12%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,4,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.02%, 25.56MiB / 500MiB, 5.11%, 1.2MB / 214kB, 27.8MB / 0B
OK,4,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.20%, 5.871MiB / 125MiB, 4.70%, 304kB / 172kB, 160kB / 0B
OK,4,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,4,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 21.14%, 11.04MiB / 3.871GiB, 0.28%, 48.3MB / 69.3MB, 4.66MB / 0B
[2J[HOK,4,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 9.73%, 10.12MiB / 3.871GiB, 0.26%, 69.7MB / 49.7MB, 0B / 0B
OK,4,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.078MiB / 50MiB, 4.16%, 92.9kB / 152kB, 0B / 0B
OK,4,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.29%, 10.06MiB / 50MiB, 20.12%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,4,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 25.56MiB / 500MiB, 5.11%, 1.2MB / 214kB, 27.8MB / 0B
OK,4,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.32%, 5.871MiB / 125MiB, 4.70%, 304kB / 172kB, 160kB / 0B
OK,4,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
