[2J[HOK,2,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 6.77%, 11.3MiB / 3.871GiB, 0.28%, 148MB / 106MB, 0B / 0B
OK,2,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.01%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,2,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 23.70%, 12.47MiB / 3.871GiB, 0.31%, 103MB / 147MB, 4.66MB / 0B
[2J[HOK,2,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.87%, 11.3MiB / 3.871GiB, 0.28%, 148MB / 106MB, 0B / 0B
OK,2,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 182kB / 303kB, 0B / 0B
OK,2,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.25%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,2,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.66%, 29.29MiB / 500MiB, 5.86%, 2.41MB / 425kB, 27.8MB / 0B
OK,2,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.20%, 5.906MiB / 125MiB, 4.72%, 603kB / 343kB, 160kB / 0B
OK,2,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,2,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 23.06%, 12.47MiB / 3.871GiB, 0.31%, 103MB / 147MB, 4.66MB / 0B
[2J[HOK,2,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.87%, 11.3MiB / 3.871GiB, 0.28%, 148MB / 106MB, 0B / 0B
OK,2,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 182kB / 303kB, 0B / 0B
OK,2,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.25%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,2,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.66%, 29.29MiB / 500MiB, 5.86%, 2.41MB / 425kB, 27.8MB / 0B
OK,2,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.20%, 5.906MiB / 125MiB, 4.72%, 603kB / 343kB, 160kB / 0B
OK,2,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,2,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 23.06%, 12.47MiB / 3.871GiB, 0.31%, 103MB / 147MB, 4.66MB / 0B
[2J[HOK,2,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 9.55%, 11.3MiB / 3.871GiB, 0.28%, 148MB / 106MB, 0B / 0B
OK,2,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 182kB / 303kB, 0B / 0B
OK,2,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.31%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,2,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 29.29MiB / 500MiB, 5.86%, 2.41MB / 425kB, 27.8MB / 0B
OK,2,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.15%, 5.906MiB / 125MiB, 4.72%, 603kB / 343kB, 160kB / 0B
OK,2,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,2,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 22.88%, 12.47MiB / 3.871GiB, 0.31%, 103MB / 147MB, 4.66MB / 0B
[2J[HOK,2,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 9.55%, 11.3MiB / 3.871GiB, 0.28%, 148MB / 106MB, 0B / 0B
OK,2,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 182kB / 303kB, 0B / 0B
OK,2,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.31%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,2,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 29.29MiB / 500MiB, 5.86%, 2.41MB / 425kB, 27.8MB / 0B
OK,2,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.15%, 5.906MiB / 125MiB, 4.72%, 603kB / 343kB, 160kB / 0B
OK,2,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,2,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 22.88%, 12.47MiB / 3.871GiB, 0.31%, 103MB / 147MB, 4.66MB / 0B
[2J[HOK,2,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 11.91%, 11.3MiB / 3.871GiB, 0.28%, 148MB / 106MB, 0B / 0B
OK,2,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.04%, 4.129MiB / 50MiB, 8.26%, 182kB / 303kB, 0B / 0B
OK,2,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.20%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,2,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 29.29MiB / 500MiB, 5.86%, 2.41MB / 425kB, 27.8MB / 0B
OK,2,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.33%, 5.906MiB / 125MiB, 4.72%, 604kB / 343kB, 160kB / 0B
OK,2,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,2,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 21.78%, 12.47MiB / 3.871GiB, 0.31%, 103MB / 147MB, 4.66MB / 0B
[2J[HOK,2,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 11.91%, 11.3MiB / 3.871GiB, 0.28%, 148MB / 106MB, 0B / 0B
OK,2,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.04%, 4.129MiB / 50MiB, 8.26%, 182kB / 303kB, 0B / 0B
OK,2,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.20%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,2,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 29.29MiB / 500MiB, 5.86%, 2.41MB / 425kB, 27.8MB / 0B
OK,2,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.33%, 5.906MiB / 125MiB, 4.72%, 604kB / 343kB, 160kB / 0B
OK,2,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,2,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 21.78%, 12.47MiB / 3.871GiB, 0.31%, 103MB / 147MB, 4.66MB / 0B
[2J[HOK,2,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 6.93%, 11.3MiB / 3.871GiB, 0.28%, 148MB / 106MB, 0B / 0B
OK,2,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 182kB / 303kB, 0B / 0B
OK,2,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.14%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,2,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 29.29MiB / 500MiB, 5.86%, 2.41MB / 425kB, 27.8MB / 0B
OK,2,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.29%, 5.906MiB / 125MiB, 4.72%, 604kB / 343kB, 160kB / 0B
OK,2,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,2,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 22.88%, 12.47MiB / 3.871GiB, 0.31%, 103MB / 147MB, 4.66MB / 0B
[2J[HOK,2,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 6.93%, 11.3MiB / 3.871GiB, 0.28%, 148MB / 106MB, 0B / 0B
OK,2,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 182kB / 303kB, 0B / 0B
OK,2,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.14%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,2,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 29.29MiB / 500MiB, 5.86%, 2.41MB / 425kB, 27.8MB / 0B
OK,2,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.29%, 5.906MiB / 125MiB, 4.72%, 604kB / 343kB, 160kB / 0B
OK,2,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,2,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 22.88%, 12.47MiB / 3.871GiB, 0.31%, 103MB / 147MB, 4.66MB / 0B
[2J[HOK,2,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.09%, 11.3MiB / 3.871GiB, 0.28%, 148MB / 106MB, 0B / 0B
OK,2,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 182kB / 303kB, 0B / 0B
OK,2,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.21%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,2,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.99%, 29.29MiB / 500MiB, 5.86%, 2.41MB / 425kB, 27.8MB / 0B
OK,2,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.18%, 5.906MiB / 125MiB, 4.72%, 604kB / 343kB, 160kB / 0B
OK,2,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,2,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 24.85%, 12.47MiB / 3.871GiB, 0.31%, 103MB / 147MB, 4.66MB / 0B
[2J[HOK,2,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.09%, 11.3MiB / 3.871GiB, 0.28%, 148MB / 106MB, 0B / 0B
OK,2,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 182kB / 303kB, 0B / 0B
OK,2,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.21%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,2,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.99%, 29.29MiB / 500MiB, 5.86%, 2.41MB / 425kB, 27.8MB / 0B
OK,2,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.18%, 5.906MiB / 125MiB, 4.72%, 604kB / 343kB, 160kB / 0B
OK,2,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,2,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 24.85%, 12.47MiB / 3.871GiB, 0.31%, 103MB / 147MB, 4.66MB / 0B
[2J[HOK,2,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 9.13%, 11.3MiB / 3.871GiB, 0.28%, 148MB / 106MB, 0B / 0B
OK,2,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 182kB / 303kB, 0B / 0B
OK,2,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.13%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,2,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.87%, 29.29MiB / 500MiB, 5.86%, 2.41MB / 425kB, 27.8MB / 0B
OK,2,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.31%, 5.906MiB / 125MiB, 4.72%, 604kB / 343kB, 160kB / 0B
OK,2,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,2,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 22.24%, 12.47MiB / 3.871GiB, 0.31%, 103MB / 147MB, 4.66MB / 0B
[2J[HOK,2,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 9.13%, 11.3MiB / 3.871GiB, 0.28%, 148MB / 106MB, 0B / 0B
OK,2,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 182kB / 303kB, 0B / 0B
OK,2,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.13%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,2,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.87%, 29.29MiB / 500MiB, 5.86%, 2.41MB / 425kB, 27.8MB / 0B
OK,2,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.31%, 5.906MiB / 125MiB, 4.72%, 604kB / 343kB, 160kB / 0B
OK,2,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,2,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 22.24%, 12.47MiB / 3.871GiB, 0.31%, 103MB / 147MB, 4.66MB / 0B
[2J[HOK,2,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 12.94%, 11.3MiB / 3.871GiB, 0.28%, 148MB / 106MB, 0B / 0B
OK,2,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.35%, 4.129MiB / 50MiB, 8.26%, 183kB / 304kB, 0B / 0B
OK,2,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.24%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,2,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 29.29MiB / 500MiB, 5.86%, 2.41MB / 425kB, 27.8MB / 0B
OK,2,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.70%, 5.906MiB / 125MiB, 4.72%, 604kB / 344kB, 160kB / 0B
OK,2,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,2,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 22.99%, 12.47MiB / 3.871GiB, 0.31%, 103MB / 147MB, 4.66MB / 0B
[2J[HOK,2,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 12.94%, 11.3MiB / 3.871GiB, 0.28%, 148MB / 106MB, 0B / 0B
OK,2,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.35%, 4.129MiB / 50MiB, 8.26%, 183kB / 304kB, 0B / 0B
OK,2,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.24%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,2,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 29.29MiB / 500MiB, 5.86%, 2.41MB / 425kB, 27.8MB / 0B
OK,2,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.70%, 5.906MiB / 125MiB, 4.72%, 604kB / 344kB, 160kB / 0B
OK,2,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,2,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 22.99%, 12.47MiB / 3.871GiB, 0.31%, 103MB / 147MB, 4.66MB / 0B
[2J[HOK,2,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.56%, 11.3MiB / 3.871GiB, 0.28%, 148MB / 106MB, 0B / 0B
OK,2,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 183kB / 304kB, 0B / 0B
OK,2,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.21%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,2,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.01%, 29.29MiB / 500MiB, 5.86%, 2.41MB / 425kB, 27.8MB / 0B
OK,2,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.32%, 5.906MiB / 125MiB, 4.72%, 604kB / 344kB, 160kB / 0B
OK,2,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,2,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 21.48%, 12.47MiB / 3.871GiB, 0.31%, 103MB / 147MB, 4.66MB / 0B
[2J[HOK,2,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.56%, 11.3MiB / 3.871GiB, 0.28%, 148MB / 106MB, 0B / 0B
OK,2,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 183kB / 304kB, 0B / 0B
OK,2,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.21%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,2,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.01%, 29.29MiB / 500MiB, 5.86%, 2.41MB / 425kB, 27.8MB / 0B
OK,2,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.32%, 5.906MiB / 125MiB, 4.72%, 604kB / 344kB, 160kB / 0B
OK,2,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,2,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 21.48%, 12.47MiB / 3.871GiB, 0.31%, 103MB / 147MB, 4.66MB / 0B
[2J[HOK,2,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.30%, 11.3MiB / 3.871GiB, 0.28%, 148MB / 106MB, 0B / 0B
OK,2,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 183kB / 304kB, 0B / 0B
OK,2,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.31%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,2,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.01%, 29.29MiB / 500MiB, 5.86%, 2.41MB / 425kB, 27.8MB / 0B
OK,2,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.32%, 5.906MiB / 125MiB, 4.72%, 604kB / 344kB, 160kB / 0B
OK,2,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,2,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 21.16%, 12.47MiB / 3.871GiB, 0.31%, 103MB / 147MB, 4.66MB / 0B
[2J[HOK,2,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.30%, 11.3MiB / 3.871GiB, 0.28%, 148MB / 106MB, 0B / 0B
OK,2,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 183kB / 304kB, 0B / 0B
OK,2,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.31%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,2,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 2.06%, 29.29MiB / 500MiB, 5.86%, 2.41MB / 425kB, 27.8MB / 0B
OK,2,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.20%, 5.906MiB / 125MiB, 4.72%, 604kB / 344kB, 160kB / 0B
OK,2,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,2,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 21.16%, 12.47MiB / 3.871GiB, 0.31%, 103MB / 147MB, 4.66MB / 0B
[2J[HOK,2,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.30%, 11.3MiB / 3.871GiB, 0.28%, 148MB / 106MB, 0B / 0B
OK,2,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 183kB / 304kB, 0B / 0B
OK,2,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.31%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,2,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 2.06%, 29.29MiB / 500MiB, 5.86%, 2.41MB / 425kB, 27.8MB / 0B
OK,2,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.20%, 5.906MiB / 125MiB, 4.72%, 604kB / 344kB, 160kB / 0B
OK,2,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,2,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 21.16%, 12.47MiB / 3.871GiB, 0.31%, 103MB / 147MB, 4.66MB / 0B
[2J[HOK,2,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 7.78%, 11.3MiB / 3.871GiB, 0.28%, 148MB / 106MB, 0B / 0B
OK,2,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 183kB / 304kB, 0B / 0B
OK,2,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.16%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,2,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.04%, 29.29MiB / 500MiB, 5.86%, 2.41MB / 425kB, 27.8MB / 0B
OK,2,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.74%, 5.906MiB / 125MiB, 4.72%, 605kB / 344kB, 160kB / 0B
OK,2,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,2,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 23.58%, 12.47MiB / 3.871GiB, 0.31%, 103MB / 147MB, 4.66MB / 0B
[2J[HOK,2,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 7.78%, 11.3MiB / 3.871GiB, 0.28%, 148MB / 106MB, 0B / 0B
OK,2,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 183kB / 304kB, 0B / 0B
OK,2,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.16%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
