[2J[HOK,9,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 5.70%, 11.34MiB / 3.871GiB, 0.29%, 216MB / 155MB, 0B / 0B
OK,9,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,9,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 22.79%, 12.47MiB / 3.871GiB, 0.31%, 151MB / 215MB, 4.66MB / 0B
[2J[HOK,9,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 9.38%, 11.34MiB / 3.871GiB, 0.29%, 216MB / 155MB, 0B / 0B
OK,9,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.137MiB / 50MiB, 8.27%, 255kB / 431kB, 0B / 0B
OK,9,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.22%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,9,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.87%, 29.54MiB / 500MiB, 5.91%, 3.43MB / 602kB, 27.8MB / 0B
OK,9,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.21%, 5.926MiB / 125MiB, 4.74%, 857kB / 489kB, 160kB / 0B
OK,9,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,9,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 22.79%, 12.47MiB / 3.871GiB, 0.31%, 151MB / 215MB, 4.66MB / 0B
[2J[HOK,9,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 9.38%, 11.34MiB / 3.871GiB, 0.29%, 216MB / 155MB, 0B / 0B
OK,9,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.137MiB / 50MiB, 8.27%, 255kB / 431kB, 0B / 0B
OK,9,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.22%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,9,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.87%, 29.54MiB / 500MiB, 5.91%, 3.43MB / 602kB, 27.8MB / 0B
OK,9,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.21%, 5.926MiB / 125MiB, 4.74%, 857kB / 489kB, 160kB / 0B
OK,9,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,9,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 22.79%, 12.47MiB / 3.871GiB, 0.31%, 151MB / 215MB, 4.66MB / 0B
[2J[HOK,9,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 12.67%, 11.34MiB / 3.871GiB, 0.29%, 216MB / 155MB, 0B / 0B
OK,9,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.137MiB / 50MiB, 8.27%, 255kB / 431kB, 0B / 0B
OK,9,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.26%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,9,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 29.41MiB / 500MiB, 5.88%, 3.43MB / 602kB, 27.8MB / 0B
OK,9,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.20%, 5.926MiB / 125MiB, 4.74%, 857kB / 489kB, 160kB / 0B
OK,9,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,9,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 21.95%, 12.47MiB / 3.871GiB, 0.31%, 151MB / 215MB, 4.66MB / 0B
[2J[HOK,9,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 12.67%, 11.34MiB / 3.871GiB, 0.29%, 216MB / 155MB, 0B / 0B
OK,9,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.137MiB / 50MiB, 8.27%, 255kB / 431kB, 0B / 0B
OK,9,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.26%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,9,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 29.41MiB / 500MiB, 5.88%, 3.43MB / 602kB, 27.8MB / 0B
OK,9,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.20%, 5.926MiB / 125MiB, 4.74%, 857kB / 489kB, 160kB / 0B
OK,9,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,9,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 21.95%, 12.47MiB / 3.871GiB, 0.31%, 151MB / 215MB, 4.66MB / 0B
[2J[HOK,9,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 9.13%, 11.34MiB / 3.871GiB, 0.29%, 216MB / 155MB, 0B / 0B
OK,9,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.08%, 4.137MiB / 50MiB, 8.27%, 255kB / 431kB, 0B / 0B
OK,9,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.21%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,9,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.03%, 29.41MiB / 500MiB, 5.88%, 3.43MB / 602kB, 27.8MB / 0B
OK,9,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.20%, 5.926MiB / 125MiB, 4.74%, 857kB / 489kB, 160kB / 0B
OK,9,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,9,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 21.84%, 12.47MiB / 3.871GiB, 0.31%, 151MB / 215MB, 4.66MB / 0B
[2J[HOK,9,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 9.13%, 11.34MiB / 3.871GiB, 0.29%, 216MB / 155MB, 0B / 0B
OK,9,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.08%, 4.137MiB / 50MiB, 8.27%, 255kB / 431kB, 0B / 0B
OK,9,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.21%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,9,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.03%, 29.41MiB / 500MiB, 5.88%, 3.43MB / 602kB, 27.8MB / 0B
OK,9,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.20%, 5.926MiB / 125MiB, 4.74%, 857kB / 489kB, 160kB / 0B
OK,9,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,9,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 21.84%, 12.47MiB / 3.871GiB, 0.31%, 151MB / 215MB, 4.66MB / 0B
[2J[HOK,9,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 7.76%, 11.34MiB / 3.871GiB, 0.29%, 216MB / 155MB, 0B / 0B
OK,9,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.137MiB / 50MiB, 8.27%, 255kB / 431kB, 0B / 0B
OK,9,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 1.89%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,9,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 29.41MiB / 500MiB, 5.88%, 3.43MB / 602kB, 27.8MB / 0B
OK,9,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.24%, 5.926MiB / 125MiB, 4.74%, 857kB / 489kB, 160kB / 0B
OK,9,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,9,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 20.03%, 12.47MiB / 3.871GiB, 0.31%, 151MB / 215MB, 4.66MB / 0B
[2J[HOK,9,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 7.76%, 11.34MiB / 3.871GiB, 0.29%, 216MB / 155MB, 0B / 0B
OK,9,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.137MiB / 50MiB, 8.27%, 255kB / 431kB, 0B / 0B
OK,9,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 1.89%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,9,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 29.41MiB / 500MiB, 5.88%, 3.43MB / 602kB, 27.8MB / 0B
OK,9,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.24%, 5.926MiB / 125MiB, 4.74%, 857kB / 489kB, 160kB / 0B
OK,9,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,9,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 20.03%, 12.47MiB / 3.871GiB, 0.31%, 151MB / 215MB, 4.66MB / 0B
[2J[HOK,9,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.63%, 11.34MiB / 3.871GiB, 0.29%, 216MB / 155MB, 0B / 0B
OK,9,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.137MiB / 50MiB, 8.27%, 255kB / 431kB, 0B / 0B
OK,9,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.29%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,9,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.14%, 29.41MiB / 500MiB, 5.88%, 3.43MB / 602kB, 27.8MB / 0B
OK,9,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.21%, 5.926MiB / 125MiB, 4.74%, 857kB / 489kB, 160kB / 0B
OK,9,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,9,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 21.90%, 12.47MiB / 3.871GiB, 0.31%, 151MB / 215MB, 4.66MB / 0B
[2J[HOK,9,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.63%, 11.34MiB / 3.871GiB, 0.29%, 216MB / 155MB, 0B / 0B
OK,9,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.137MiB / 50MiB, 8.27%, 255kB / 431kB, 0B / 0B
OK,9,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.29%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,9,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.14%, 29.41MiB / 500MiB, 5.88%, 3.43MB / 602kB, 27.8MB / 0B
OK,9,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.21%, 5.926MiB / 125MiB, 4.74%, 857kB / 489kB, 160kB / 0B
OK,9,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,9,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 21.90%, 12.47MiB / 3.871GiB, 0.31%, 151MB / 215MB, 4.66MB / 0B
[2J[HOK,9,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 12.19%, 11.34MiB / 3.871GiB, 0.29%, 216MB / 155MB, 0B / 0B
OK,9,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.137MiB / 50MiB, 8.27%, 255kB / 431kB, 0B / 0B
OK,9,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.21%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,9,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.51%, 29.41MiB / 500MiB, 5.88%, 3.43MB / 603kB, 27.8MB / 0B
OK,9,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.28%, 5.926MiB / 125MiB, 4.74%, 857kB / 489kB, 160kB / 0B
OK,9,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,9,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 20.78%, 12.47MiB / 3.871GiB, 0.31%, 151MB / 215MB, 4.66MB / 0B
[2J[HOK,9,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 12.19%, 11.34MiB / 3.871GiB, 0.29%, 216MB / 155MB, 0B / 0B
OK,9,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.137MiB / 50MiB, 8.27%, 255kB / 431kB, 0B / 0B
OK,9,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.21%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,9,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.51%, 29.41MiB / 500MiB, 5.88%, 3.43MB / 603kB, 27.8MB / 0B
OK,9,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.28%, 5.926MiB / 125MiB, 4.74%, 857kB / 489kB, 160kB / 0B
OK,9,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,9,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 20.78%, 12.47MiB / 3.871GiB, 0.31%, 151MB / 215MB, 4.66MB / 0B
[2J[HOK,9,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 9.57%, 11.34MiB / 3.871GiB, 0.29%, 216MB / 155MB, 0B / 0B
OK,9,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.05%, 4.137MiB / 50MiB, 8.27%, 255kB / 432kB, 0B / 0B
OK,9,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.17%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,9,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 29.41MiB / 500MiB, 5.88%, 3.43MB / 603kB, 27.8MB / 0B
OK,9,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.22%, 5.926MiB / 125MiB, 4.74%, 857kB / 489kB, 160kB / 0B
OK,9,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,9,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 22.46%, 12.47MiB / 3.871GiB, 0.31%, 151MB / 215MB, 4.66MB / 0B
[2J[HOK,9,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 9.57%, 11.34MiB / 3.871GiB, 0.29%, 216MB / 155MB, 0B / 0B
OK,9,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.05%, 4.137MiB / 50MiB, 8.27%, 255kB / 432kB, 0B / 0B
OK,9,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.17%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,9,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 29.41MiB / 500MiB, 5.88%, 3.43MB / 603kB, 27.8MB / 0B
OK,9,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.22%, 5.926MiB / 125MiB, 4.74%, 857kB / 489kB, 160kB / 0B
OK,9,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,9,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 22.46%, 12.47MiB / 3.871GiB, 0.31%, 151MB / 215MB, 4.66MB / 0B
[2J[HOK,9,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 9.16%, 11.34MiB / 3.871GiB, 0.29%, 216MB / 155MB, 0B / 0B
OK,9,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.137MiB / 50MiB, 8.27%, 255kB / 432kB, 0B / 0B
OK,9,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.33%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,9,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.01%, 29.41MiB / 500MiB, 5.88%, 3.43MB / 603kB, 27.8MB / 0B
OK,9,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.14%, 5.926MiB / 125MiB, 4.74%, 857kB / 489kB, 160kB / 0B
OK,9,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,9,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 22.85%, 12.47MiB / 3.871GiB, 0.31%, 151MB / 215MB, 4.66MB / 0B
[2J[HOK,9,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 9.16%, 11.34MiB / 3.871GiB, 0.29%, 216MB / 155MB, 0B / 0B
OK,9,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.137MiB / 50MiB, 8.27%, 255kB / 432kB, 0B / 0B
OK,9,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.33%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,9,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.01%, 29.41MiB / 500MiB, 5.88%, 3.43MB / 603kB, 27.8MB / 0B
OK,9,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.14%, 5.926MiB / 125MiB, 4.74%, 857kB / 489kB, 160kB / 0B
OK,9,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,9,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 22.85%, 12.47MiB / 3.871GiB, 0.31%, 151MB / 215MB, 4.66MB / 0B
[2J[HOK,9,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 9.30%, 11.34MiB / 3.871GiB, 0.29%, 217MB / 155MB, 0B / 0B
OK,9,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.137MiB / 50MiB, 8.27%, 255kB / 432kB, 0B / 0B
OK,9,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.12%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,9,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.30%, 29.41MiB / 500MiB, 5.88%, 3.43MB / 603kB, 27.8MB / 0B
OK,9,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.36%, 5.926MiB / 125MiB, 4.74%, 857kB / 489kB, 160kB / 0B
OK,9,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,9,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 23.69%, 12.47MiB / 3.871GiB, 0.31%, 151MB / 215MB, 4.66MB / 0B
[2J[HOK,9,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 9.30%, 11.34MiB / 3.871GiB, 0.29%, 217MB / 155MB, 0B / 0B
OK,9,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.137MiB / 50MiB, 8.27%, 255kB / 432kB, 0B / 0B
OK,9,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.12%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,9,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.30%, 29.41MiB / 500MiB, 5.88%, 3.43MB / 603kB, 27.8MB / 0B
OK,9,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.36%, 5.926MiB / 125MiB, 4.74%, 857kB / 489kB, 160kB / 0B
OK,9,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,9,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 23.69%, 12.47MiB / 3.871GiB, 0.31%, 151MB / 215MB, 4.66MB / 0B
[2J[HOK,9,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.86%, 11.34MiB / 3.871GiB, 0.29%, 217MB / 155MB, 0B / 0B
OK,9,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.137MiB / 50MiB, 8.27%, 255kB / 432kB, 0B / 0B
OK,9,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.18%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,9,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.42%, 29.41MiB / 500MiB, 5.88%, 3.43MB / 603kB, 27.8MB / 0B
OK,9,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.29%, 5.926MiB / 125MiB, 4.74%, 858kB / 490kB, 160kB / 0B
OK,9,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,9,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 22.21%, 12.47MiB / 3.871GiB, 0.31%, 151MB / 215MB, 4.66MB / 0B
[2J[HOK,9,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.86%, 11.34MiB / 3.871GiB, 0.29%, 217MB / 155MB, 0B / 0B
OK,9,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.137MiB / 50MiB, 8.27%, 255kB / 432kB, 0B / 0B
OK,9,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.18%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,9,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.42%, 29.41MiB / 500MiB, 5.88%, 3.43MB / 603kB, 27.8MB / 0B
OK,9,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.29%, 5.926MiB / 125MiB, 4.74%, 858kB / 490kB, 160kB / 0B
OK,9,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,9,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 22.21%, 12.47MiB / 3.871GiB, 0.31%, 151MB / 215MB, 4.66MB / 0B
[2J[HOK,9,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.86%, 11.34MiB / 3.871GiB, 0.29%, 217MB / 155MB, 0B / 0B
OK,9,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.137MiB / 50MiB, 8.27%, 255kB / 432kB, 0B / 0B
OK,9,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.18%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
