[2J[HOK,8,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 0.00%, 9.391MiB / 3.871GiB, 0.24%, 9.63MB / 7.01MB, 0B / 0B
OK,8,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.19%, 9.973MiB / 50MiB, 19.95%, 5.26kB / 2.5kB, 2.74MB / 0B
OK,8,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 25.2MiB / 500MiB, 5.04%, 127kB / 24.5kB, 27.8MB / 0B
OK,8,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.25%, 5.566MiB / 125MiB, 4.45%, 36.2kB / 19.9kB, 160kB / 0B
OK,8,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.07kB / 0B, 4.1kB / 0B
OK,8,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 22.26%, 10.04MiB / 3.871GiB, 0.25%, 6.94MB / 9.7MB, 4.66MB / 0B
[2J[HOK,8,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.12%, 9.402MiB / 3.871GiB, 0.24%, 9.77MB / 7.1MB, 0B / 0B
OK,8,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.004MiB / 50MiB, 4.01%, 13.2kB / 17.1kB, 0B / 0B
OK,8,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.27%, 9.973MiB / 50MiB, 19.95%, 5.26kB / 2.5kB, 2.74MB / 0B
OK,8,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 2.30%, 25.2MiB / 500MiB, 5.04%, 127kB / 24.5kB, 27.8MB / 0B
OK,8,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.29%, 5.566MiB / 125MiB, 4.45%, 36.5kB / 20kB, 160kB / 0B
OK,8,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.07kB / 0B, 4.1kB / 0B
OK,8,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 23.15%, 10.04MiB / 3.871GiB, 0.25%, 6.95MB / 9.72MB, 4.66MB / 0B
[2J[HOK,8,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.12%, 9.402MiB / 3.871GiB, 0.24%, 9.77MB / 7.1MB, 0B / 0B
OK,8,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.004MiB / 50MiB, 4.01%, 13.2kB / 17.1kB, 0B / 0B
OK,8,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.27%, 9.973MiB / 50MiB, 19.95%, 5.26kB / 2.5kB, 2.74MB / 0B
OK,8,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 2.30%, 25.2MiB / 500MiB, 5.04%, 127kB / 24.5kB, 27.8MB / 0B
OK,8,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.29%, 5.566MiB / 125MiB, 4.45%, 36.5kB / 20kB, 160kB / 0B
OK,8,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.07kB / 0B, 4.1kB / 0B
OK,8,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 23.15%, 10.04MiB / 3.871GiB, 0.25%, 6.95MB / 9.72MB, 4.66MB / 0B
[2J[HOK,8,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 13.55%, 9.402MiB / 3.871GiB, 0.24%, 9.78MB / 7.11MB, 0B / 0B
OK,8,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.004MiB / 50MiB, 4.01%, 13.2kB / 17.1kB, 0B / 0B
OK,8,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.31%, 9.973MiB / 50MiB, 19.95%, 5.39kB / 2.56kB, 2.74MB / 0B
OK,8,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.58%, 25.2MiB / 500MiB, 5.04%, 129kB / 25kB, 27.8MB / 0B
OK,8,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.16%, 5.566MiB / 125MiB, 4.45%, 36.5kB / 20kB, 160kB / 0B
OK,8,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.07kB / 0B, 4.1kB / 0B
OK,8,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 21.93%, 10.04MiB / 3.871GiB, 0.25%, 6.96MB / 9.73MB, 4.66MB / 0B
[2J[HOK,8,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 13.55%, 9.402MiB / 3.871GiB, 0.24%, 9.78MB / 7.11MB, 0B / 0B
OK,8,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.004MiB / 50MiB, 4.01%, 13.2kB / 17.1kB, 0B / 0B
OK,8,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.31%, 9.973MiB / 50MiB, 19.95%, 5.39kB / 2.56kB, 2.74MB / 0B
OK,8,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.58%, 25.2MiB / 500MiB, 5.04%, 129kB / 25kB, 27.8MB / 0B
OK,8,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.16%, 5.566MiB / 125MiB, 4.45%, 36.5kB / 20kB, 160kB / 0B
OK,8,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.07kB / 0B, 4.1kB / 0B
OK,8,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 21.93%, 10.04MiB / 3.871GiB, 0.25%, 6.96MB / 9.73MB, 4.66MB / 0B
[2J[HOK,8,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.69%, 9.402MiB / 3.871GiB, 0.24%, 9.79MB / 7.11MB, 0B / 0B
OK,8,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.23%, 2.004MiB / 50MiB, 4.01%, 13.5kB / 17.5kB, 0B / 0B
OK,8,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.25%, 9.973MiB / 50MiB, 19.95%, 5.39kB / 2.56kB, 2.74MB / 0B
OK,8,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 25.2MiB / 500MiB, 5.04%, 129kB / 25kB, 27.8MB / 0B
OK,8,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.55%, 5.566MiB / 125MiB, 4.45%, 36.9kB / 20.3kB, 160kB / 0B
OK,8,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.07kB / 0B, 4.1kB / 0B
OK,8,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 22.84%, 10.04MiB / 3.871GiB, 0.25%, 6.97MB / 9.74MB, 4.66MB / 0B
[2J[HOK,8,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.69%, 9.402MiB / 3.871GiB, 0.24%, 9.79MB / 7.11MB, 0B / 0B
OK,8,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.23%, 2.004MiB / 50MiB, 4.01%, 13.5kB / 17.5kB, 0B / 0B
OK,8,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.25%, 9.973MiB / 50MiB, 19.95%, 5.39kB / 2.56kB, 2.74MB / 0B
OK,8,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 25.2MiB / 500MiB, 5.04%, 129kB / 25kB, 27.8MB / 0B
OK,8,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.55%, 5.566MiB / 125MiB, 4.45%, 36.9kB / 20.3kB, 160kB / 0B
OK,8,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.07kB / 0B, 4.1kB / 0B
OK,8,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 22.84%, 10.04MiB / 3.871GiB, 0.25%, 6.97MB / 9.74MB, 4.66MB / 0B
[2J[HOK,8,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 9.12%, 9.402MiB / 3.871GiB, 0.24%, 9.8MB / 7.12MB, 0B / 0B
OK,8,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.004MiB / 50MiB, 4.01%, 13.5kB / 17.5kB, 0B / 0B
OK,8,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.16%, 9.973MiB / 50MiB, 19.95%, 5.39kB / 2.56kB, 2.74MB / 0B
OK,8,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.03%, 25.2MiB / 500MiB, 5.04%, 129kB / 25kB, 27.8MB / 0B
OK,8,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.17%, 5.566MiB / 125MiB, 4.45%, 36.9kB / 20.3kB, 160kB / 0B
OK,8,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.07kB / 0B, 4.1kB / 0B
OK,8,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 22.41%, 10.04MiB / 3.871GiB, 0.25%, 6.98MB / 9.75MB, 4.66MB / 0B
[2J[HOK,8,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 9.12%, 9.402MiB / 3.871GiB, 0.24%, 9.8MB / 7.12MB, 0B / 0B
OK,8,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.004MiB / 50MiB, 4.01%, 13.5kB / 17.5kB, 0B / 0B
OK,8,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.16%, 9.973MiB / 50MiB, 19.95%, 5.39kB / 2.56kB, 2.74MB / 0B
OK,8,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.03%, 25.2MiB / 500MiB, 5.04%, 129kB / 25kB, 27.8MB / 0B
OK,8,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.17%, 5.566MiB / 125MiB, 4.45%, 36.9kB / 20.3kB, 160kB / 0B
OK,8,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.07kB / 0B, 4.1kB / 0B
OK,8,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 22.41%, 10.04MiB / 3.871GiB, 0.25%, 6.98MB / 9.75MB, 4.66MB / 0B
[2J[HOK,8,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.26%, 9.402MiB / 3.871GiB, 0.24%, 9.81MB / 7.13MB, 0B / 0B
OK,8,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.004MiB / 50MiB, 4.01%, 13.5kB / 17.5kB, 0B / 0B
OK,8,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.22%, 9.973MiB / 50MiB, 19.95%, 5.39kB / 2.56kB, 2.74MB / 0B
OK,8,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 2.17%, 25.2MiB / 500MiB, 5.04%, 129kB / 25kB, 27.8MB / 0B
OK,8,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.17%, 5.566MiB / 125MiB, 4.45%, 36.9kB / 20.3kB, 160kB / 0B
OK,8,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.07kB / 0B, 4.1kB / 0B
OK,8,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 20.10%, 10.04MiB / 3.871GiB, 0.25%, 6.98MB / 9.76MB, 4.66MB / 0B
[2J[HOK,8,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.26%, 9.402MiB / 3.871GiB, 0.24%, 9.81MB / 7.13MB, 0B / 0B
OK,8,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.004MiB / 50MiB, 4.01%, 13.5kB / 17.5kB, 0B / 0B
OK,8,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.22%, 9.973MiB / 50MiB, 19.95%, 5.39kB / 2.56kB, 2.74MB / 0B
OK,8,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 2.17%, 25.2MiB / 500MiB, 5.04%, 129kB / 25kB, 27.8MB / 0B
OK,8,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.17%, 5.566MiB / 125MiB, 4.45%, 36.9kB / 20.3kB, 160kB / 0B
OK,8,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.07kB / 0B, 4.1kB / 0B
OK,8,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 20.10%, 10.04MiB / 3.871GiB, 0.25%, 6.98MB / 9.76MB, 4.66MB / 0B
[2J[HOK,8,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 11.63%, 9.402MiB / 3.871GiB, 0.24%, 9.83MB / 7.14MB, 0B / 0B
OK,8,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.004MiB / 50MiB, 4.01%, 13.5kB / 17.5kB, 0B / 0B
OK,8,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.19%, 9.973MiB / 50MiB, 19.95%, 5.39kB / 2.56kB, 2.74MB / 0B
OK,8,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.02%, 25.2MiB / 500MiB, 5.04%, 129kB / 25kB, 27.8MB / 0B
OK,8,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.31%, 5.566MiB / 125MiB, 4.45%, 37.3kB / 20.7kB, 160kB / 0B
OK,8,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.07kB / 0B, 4.1kB / 0B
OK,8,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 23.84%, 10.04MiB / 3.871GiB, 0.25%, 6.99MB / 9.79MB, 4.66MB / 0B
[2J[HOK,8,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 11.63%, 9.402MiB / 3.871GiB, 0.24%, 9.83MB / 7.14MB, 0B / 0B
OK,8,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.004MiB / 50MiB, 4.01%, 13.5kB / 17.5kB, 0B / 0B
OK,8,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.19%, 9.973MiB / 50MiB, 19.95%, 5.39kB / 2.56kB, 2.74MB / 0B
OK,8,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.02%, 25.2MiB / 500MiB, 5.04%, 129kB / 25kB, 27.8MB / 0B
OK,8,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.31%, 5.566MiB / 125MiB, 4.45%, 37.3kB / 20.7kB, 160kB / 0B
OK,8,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.07kB / 0B, 4.1kB / 0B
OK,8,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 23.84%, 10.04MiB / 3.871GiB, 0.25%, 6.99MB / 9.79MB, 4.66MB / 0B
[2J[HOK,8,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 10.66%, 9.406MiB / 3.871GiB, 0.24%, 9.84MB / 7.15MB, 0B / 0B
OK,8,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.004MiB / 50MiB, 4.01%, 13.5kB / 17.5kB, 0B / 0B
OK,8,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.22%, 9.973MiB / 50MiB, 19.95%, 5.43kB / 2.6kB, 2.74MB / 0B
OK,8,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.54%, 25.2MiB / 500MiB, 5.04%, 131kB / 25.3kB, 27.8MB / 0B
OK,8,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.19%, 5.566MiB / 125MiB, 4.45%, 37.3kB / 20.7kB, 160kB / 0B
OK,8,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.07kB / 0B, 4.1kB / 0B
OK,8,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 19.76%, 10.04MiB / 3.871GiB, 0.25%, 7MB / 9.8MB, 4.66MB / 0B
[2J[HOK,8,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 10.66%, 9.406MiB / 3.871GiB, 0.24%, 9.84MB / 7.15MB, 0B / 0B
OK,8,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.004MiB / 50MiB, 4.01%, 13.5kB / 17.5kB, 0B / 0B
OK,8,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.22%, 9.973MiB / 50MiB, 19.95%, 5.43kB / 2.6kB, 2.74MB / 0B
OK,8,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.54%, 25.2MiB / 500MiB, 5.04%, 131kB / 25.3kB, 27.8MB / 0B
OK,8,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.19%, 5.566MiB / 125MiB, 4.45%, 37.3kB / 20.7kB, 160kB / 0B
OK,8,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.07kB / 0B, 4.1kB / 0B
OK,8,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 19.76%, 10.04MiB / 3.871GiB, 0.25%, 7MB / 9.8MB, 4.66MB / 0B
[2J[HOK,8,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 7.94%, 9.406MiB / 3.871GiB, 0.24%, 9.85MB / 7.16MB, 0B / 0B
OK,8,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.11%, 2.004MiB / 50MiB, 4.01%, 13.7kB / 17.7kB, 0B / 0B
OK,8,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.15%, 9.973MiB / 50MiB, 19.95%, 5.43kB / 2.6kB, 2.74MB / 0B
OK,8,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 25.2MiB / 500MiB, 5.04%, 131kB / 25.3kB, 27.8MB / 0B
OK,8,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.39%, 5.566MiB / 125MiB, 4.45%, 37.5kB / 20.8kB, 160kB / 0B
OK,8,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.07kB / 0B, 4.1kB / 0B
OK,8,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 21.80%, 10.04MiB / 3.871GiB, 0.25%, 7.01MB / 9.81MB, 4.66MB / 0B
[2J[HOK,8,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 7.94%, 9.406MiB / 3.871GiB, 0.24%, 9.85MB / 7.16MB, 0B / 0B
OK,8,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.11%, 2.004MiB / 50MiB, 4.01%, 13.7kB / 17.7kB, 0B / 0B
OK,8,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.15%, 9.973MiB / 50MiB, 19.95%, 5.43kB / 2.6kB, 2.74MB / 0B
OK,8,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 25.2MiB / 500MiB, 5.04%, 131kB / 25.3kB, 27.8MB / 0B
OK,8,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.39%, 5.566MiB / 125MiB, 4.45%, 37.5kB / 20.8kB, 160kB / 0B
OK,8,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.07kB / 0B, 4.1kB / 0B
OK,8,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 21.80%, 10.04MiB / 3.871GiB, 0.25%, 7.01MB / 9.81MB, 4.66MB / 0B
[2J[HOK,8,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 7.94%, 9.406MiB / 3.871GiB, 0.24%, 9.85MB / 7.16MB, 0B / 0B
OK,8,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.004MiB / 50MiB, 4.01%, 13.7kB / 17.7kB, 0B / 0B
OK,8,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.15%, 9.973MiB / 50MiB, 19.95%, 5.43kB / 2.6kB, 2.74MB / 0B
OK,8,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.01%, 25.2MiB / 500MiB, 5.04%, 131kB / 25.3kB, 27.8MB / 0B
OK,8,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.17%, 5.566MiB / 125MiB, 4.45%, 37.5kB / 20.8kB, 160kB / 0B
OK,8,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.07kB / 0B, 4.1kB / 0B
OK,8,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 23.25%, 10.04MiB / 3.871GiB, 0.25%, 7.02MB / 9.82MB, 4.66MB / 0B
[2J[HOK,8,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 12.67%, 9.406MiB / 3.871GiB, 0.24%, 9.87MB / 7.17MB, 0B / 0B
OK,8,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.004MiB / 50MiB, 4.01%, 13.7kB / 17.7kB, 0B / 0B
OK,8,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.27%, 9.973MiB / 50MiB, 19.95%, 5.43kB / 2.6kB, 2.74MB / 0B
OK,8,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.01%, 25.2MiB / 500MiB, 5.04%, 131kB / 25.3kB, 27.8MB / 0B
OK,8,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.17%, 5.566MiB / 125MiB, 4.45%, 37.5kB / 20.8kB, 160kB / 0B
OK,8,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.07kB / 0B, 4.1kB / 0B
OK,8,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 23.25%, 10.04MiB / 3.871GiB, 0.25%, 7.02MB / 9.82MB, 4.66MB / 0B
[2J[HOK,8,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 12.67%, 9.406MiB / 3.871GiB, 0.24%, 9.87MB / 7.17MB, 0B / 0B
OK,8,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.004MiB / 50MiB, 4.01%, 13.7kB / 17.7kB, 0B / 0B
OK,8,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.27%, 9.973MiB / 50MiB, 19.95%, 5.43kB / 2.6kB, 2.74MB / 0B
OK,8,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.01%, 25.2MiB / 500MiB, 5.04%, 131kB / 25.3kB, 27.8MB / 0B
OK,8,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.17%, 5.566MiB / 125MiB, 4.45%, 37.5kB / 20.8kB, 160kB / 0B
OK,8,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.07kB / 0B, 4.1kB / 0B
OK,8,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 23.25%, 10.04MiB / 3.871GiB, 0.25%, 7.02MB / 9.82MB, 4.66MB / 0B
[2J[HOK,8,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.19%, 9.406MiB / 3.871GiB, 0.24%, 9.89MB / 7.18MB, 0B / 0B
OK,8,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.004MiB / 50MiB, 4.01%, 13.7kB / 17.7kB, 0B / 0B
OK,8,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.13%, 9.973MiB / 50MiB, 19.95%, 5.43kB / 2.6kB, 2.74MB / 0B
OK,8,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.97%, 25.2MiB / 500MiB, 5.04%, 131kB / 25.3kB, 27.8MB / 0B
