[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.723MiB / 50MiB, 5.45%, 38.9kB / 64.3kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.94%, 5.527MiB / 3.703GiB, 0.15%, 28.8MB / 21.5MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.61%, 6.762MiB / 3.703GiB, 0.18%, 20.9MB / 28.6MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.24%, 5.516MiB / 125MiB, 4.41%, 134kB / 78.2kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.16%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.02%, 25.86MiB / 500MiB, 5.17%, 507kB / 92.7kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.723MiB / 50MiB, 5.45%, 39.1kB / 64.7kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.55%, 5.527MiB / 3.703GiB, 0.15%, 28.8MB / 21.5MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.39%, 6.762MiB / 3.703GiB, 0.18%, 20.9MB / 28.6MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.23%, 5.516MiB / 125MiB, 4.41%, 134kB / 78.2kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.16%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.86MiB / 500MiB, 5.17%, 507kB / 92.7kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.723MiB / 50MiB, 5.45%, 39.1kB / 64.7kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.55%, 5.527MiB / 3.703GiB, 0.15%, 28.8MB / 21.5MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.39%, 6.762MiB / 3.703GiB, 0.18%, 20.9MB / 28.6MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.23%, 5.516MiB / 125MiB, 4.41%, 134kB / 78.2kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.16%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.86MiB / 500MiB, 5.17%, 507kB / 92.7kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.723MiB / 50MiB, 5.45%, 39.1kB / 64.7kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.95%, 5.527MiB / 3.703GiB, 0.15%, 28.8MB / 21.5MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.69%, 6.762MiB / 3.703GiB, 0.18%, 20.9MB / 28.6MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.14%, 5.516MiB / 125MiB, 4.41%, 134kB / 78.2kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.22%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 2.37%, 25.86MiB / 500MiB, 5.17%, 507kB / 92.7kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.723MiB / 50MiB, 5.45%, 39.1kB / 64.7kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.95%, 5.527MiB / 3.703GiB, 0.15%, 28.8MB / 21.5MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.69%, 6.762MiB / 3.703GiB, 0.18%, 20.9MB / 28.6MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.14%, 5.516MiB / 125MiB, 4.41%, 134kB / 78.2kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.22%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 2.37%, 25.86MiB / 500MiB, 5.17%, 507kB / 92.7kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.723MiB / 50MiB, 5.45%, 39.1kB / 64.7kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 11.34%, 5.531MiB / 3.703GiB, 0.15%, 28.9MB / 21.6MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.86%, 6.762MiB / 3.703GiB, 0.18%, 20.9MB / 28.7MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.33%, 5.516MiB / 125MiB, 4.41%, 134kB / 78.3kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.21%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.52%, 25.86MiB / 500MiB, 5.17%, 509kB / 93.1kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.723MiB / 50MiB, 5.45%, 39.1kB / 64.7kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 11.34%, 5.531MiB / 3.703GiB, 0.15%, 28.9MB / 21.6MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.86%, 6.762MiB / 3.703GiB, 0.18%, 20.9MB / 28.7MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.33%, 5.516MiB / 125MiB, 4.41%, 134kB / 78.3kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.21%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.52%, 25.86MiB / 500MiB, 5.17%, 509kB / 93.1kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.26%, 2.723MiB / 50MiB, 5.45%, 39.5kB / 65.3kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 11.26%, 5.531MiB / 3.703GiB, 0.15%, 28.9MB / 21.6MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 19.57%, 6.762MiB / 3.703GiB, 0.18%, 20.9MB / 28.7MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.53%, 5.516MiB / 125MiB, 4.41%, 135kB / 78.7kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.21%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.86MiB / 500MiB, 5.17%, 509kB / 93.1kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.26%, 2.723MiB / 50MiB, 5.45%, 39.5kB / 65.3kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 11.26%, 5.531MiB / 3.703GiB, 0.15%, 28.9MB / 21.6MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 19.57%, 6.762MiB / 3.703GiB, 0.18%, 20.9MB / 28.7MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.53%, 5.516MiB / 125MiB, 4.41%, 135kB / 78.7kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.18%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.86MiB / 500MiB, 5.17%, 509kB / 93.1kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.26%, 2.723MiB / 50MiB, 5.45%, 39.5kB / 65.3kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 11.26%, 5.531MiB / 3.703GiB, 0.15%, 28.9MB / 21.6MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 19.57%, 6.762MiB / 3.703GiB, 0.18%, 20.9MB / 28.7MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.53%, 5.516MiB / 125MiB, 4.41%, 135kB / 78.7kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.18%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.86MiB / 500MiB, 5.17%, 509kB / 93.1kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.723MiB / 50MiB, 5.45%, 39.5kB / 65.3kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.55%, 5.523MiB / 3.703GiB, 0.15%, 28.9MB / 21.6MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.32%, 6.762MiB / 3.703GiB, 0.18%, 21MB / 28.7MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.15%, 5.516MiB / 125MiB, 4.41%, 135kB / 78.7kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.21%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.02%, 25.86MiB / 500MiB, 5.17%, 509kB / 93.1kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.723MiB / 50MiB, 5.45%, 39.5kB / 65.3kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.55%, 5.523MiB / 3.703GiB, 0.15%, 28.9MB / 21.6MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.32%, 6.762MiB / 3.703GiB, 0.18%, 21MB / 28.7MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.15%, 5.516MiB / 125MiB, 4.41%, 135kB / 78.7kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.21%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.02%, 25.86MiB / 500MiB, 5.17%, 509kB / 93.1kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.723MiB / 50MiB, 5.45%, 39.5kB / 65.3kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.98%, 5.523MiB / 3.703GiB, 0.15%, 28.9MB / 21.6MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.77%, 6.762MiB / 3.703GiB, 0.18%, 21MB / 28.7MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.34%, 5.516MiB / 125MiB, 4.41%, 135kB / 78.7kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.21%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.03%, 25.86MiB / 500MiB, 5.17%, 509kB / 93.1kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.723MiB / 50MiB, 5.45%, 39.5kB / 65.3kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.98%, 5.523MiB / 3.703GiB, 0.15%, 28.9MB / 21.6MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.77%, 6.762MiB / 3.703GiB, 0.18%, 21MB / 28.7MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.34%, 5.516MiB / 125MiB, 4.41%, 135kB / 78.7kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.21%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.03%, 25.86MiB / 500MiB, 5.17%, 509kB / 93.1kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.723MiB / 50MiB, 5.45%, 39.5kB / 65.3kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 12.08%, 5.523MiB / 3.703GiB, 0.15%, 28.9MB / 21.6MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 19.21%, 6.762MiB / 3.703GiB, 0.18%, 21MB / 28.7MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.26%, 5.516MiB / 125MiB, 4.41%, 135kB / 78.9kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.16%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 2.39%, 25.86MiB / 500MiB, 5.17%, 509kB / 93.1kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.723MiB / 50MiB, 5.45%, 39.5kB / 65.3kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 12.08%, 5.523MiB / 3.703GiB, 0.15%, 28.9MB / 21.6MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 19.21%, 6.762MiB / 3.703GiB, 0.18%, 21MB / 28.7MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.26%, 5.516MiB / 125MiB, 4.41%, 135kB / 78.9kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.16%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 2.39%, 25.86MiB / 500MiB, 5.17%, 509kB / 93.1kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.723MiB / 50MiB, 5.45%, 39.5kB / 65.3kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.55%, 5.523MiB / 3.703GiB, 0.15%, 28.9MB / 21.6MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.46%, 6.762MiB / 3.703GiB, 0.18%, 21MB / 28.7MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.21%, 5.516MiB / 125MiB, 4.41%, 135kB / 78.9kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.15%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.38%, 25.86MiB / 500MiB, 5.17%, 511kB / 93.4kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.723MiB / 50MiB, 5.45%, 39.5kB / 65.3kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.55%, 5.523MiB / 3.703GiB, 0.15%, 28.9MB / 21.6MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.46%, 6.762MiB / 3.703GiB, 0.18%, 21MB / 28.7MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.21%, 5.516MiB / 125MiB, 4.41%, 135kB / 78.9kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.15%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.38%, 25.86MiB / 500MiB, 5.17%, 511kB / 93.4kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.07%, 2.723MiB / 50MiB, 5.45%, 39.6kB / 65.5kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.21%, 5.523MiB / 3.703GiB, 0.15%, 28.9MB / 21.6MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.69%, 6.762MiB / 3.703GiB, 0.18%, 21MB / 28.7MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.22%, 5.516MiB / 125MiB, 4.41%, 135kB / 79kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.20%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.02%, 25.86MiB / 500MiB, 5.17%, 511kB / 93.4kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.07%, 2.723MiB / 50MiB, 5.45%, 39.6kB / 65.5kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.21%, 5.523MiB / 3.703GiB, 0.15%, 28.9MB / 21.6MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.69%, 6.762MiB / 3.703GiB, 0.18%, 21MB / 28.7MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.22%, 5.516MiB / 125MiB, 4.41%, 135kB / 79kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.20%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.02%, 25.86MiB / 500MiB, 5.17%, 511kB / 93.4kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.723MiB / 50MiB, 5.45%, 39.6kB / 65.5kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.38%, 5.523MiB / 3.703GiB, 0.15%, 29MB / 21.6MB, 1.71MB / 0B
