[2J[HOK,4,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.13%, 2.777MiB / 50MiB, 5.55%, 63.2kB / 108kB, 1.29MB / 0B
OK,4,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.67%, 6.438MiB / 3.703GiB, 0.17%, 34.8MB / 47.8MB, 2.74MB / 0B
OK,4,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.39%, 5.555MiB / 125MiB, 4.44%, 222kB / 131kB, 5.39MB / 0B
OK,4,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 8.59MiB / 50MiB, 17.18%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,4,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,4,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.22%, 25.6MiB / 500MiB, 5.12%, 858kB / 155kB, 19.2MB / 0B
[2J[HOK,4,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.781MiB / 50MiB, 5.56%, 63.4kB / 109kB, 1.29MB / 0B
OK,4,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.11%, 5.645MiB / 3.703GiB, 0.15%, 48.1MB / 35.9MB, 1.71MB / 0B
OK,4,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.71%, 6.438MiB / 3.703GiB, 0.17%, 34.8MB / 47.8MB, 2.74MB / 0B
OK,4,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.14%, 5.555MiB / 125MiB, 4.44%, 222kB / 131kB, 5.39MB / 0B
OK,4,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.23%, 8.59MiB / 50MiB, 17.18%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,4,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,4,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.6MiB / 500MiB, 5.12%, 858kB / 155kB, 19.2MB / 0B
[2J[HOK,4,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.781MiB / 50MiB, 5.56%, 63.4kB / 109kB, 1.29MB / 0B
OK,4,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.11%, 5.645MiB / 3.703GiB, 0.15%, 48.1MB / 35.9MB, 1.71MB / 0B
OK,4,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.71%, 6.438MiB / 3.703GiB, 0.17%, 34.8MB / 47.8MB, 2.74MB / 0B
OK,4,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.14%, 5.555MiB / 125MiB, 4.44%, 222kB / 131kB, 5.39MB / 0B
OK,4,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.23%, 8.59MiB / 50MiB, 17.18%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,4,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,4,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.6MiB / 500MiB, 5.12%, 858kB / 155kB, 19.2MB / 0B
[2J[HOK,4,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.781MiB / 50MiB, 5.56%, 63.4kB / 109kB, 1.29MB / 0B
OK,4,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.76%, 5.645MiB / 3.703GiB, 0.15%, 48.1MB / 35.9MB, 1.71MB / 0B
OK,4,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.42%, 6.438MiB / 3.703GiB, 0.17%, 34.8MB / 47.8MB, 2.74MB / 0B
OK,4,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.14%, 5.555MiB / 125MiB, 4.44%, 222kB / 131kB, 5.39MB / 0B
OK,4,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 8.59MiB / 50MiB, 17.18%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,4,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,4,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.6MiB / 500MiB, 5.12%, 858kB / 155kB, 19.2MB / 0B
[2J[HOK,4,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.781MiB / 50MiB, 5.56%, 63.4kB / 109kB, 1.29MB / 0B
OK,4,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.76%, 5.645MiB / 3.703GiB, 0.15%, 48.1MB / 35.9MB, 1.71MB / 0B
OK,4,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.42%, 6.438MiB / 3.703GiB, 0.17%, 34.8MB / 47.8MB, 2.74MB / 0B
OK,4,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.14%, 5.555MiB / 125MiB, 4.44%, 222kB / 131kB, 5.39MB / 0B
OK,4,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 8.59MiB / 50MiB, 17.18%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,4,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,4,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.6MiB / 500MiB, 5.12%, 858kB / 155kB, 19.2MB / 0B
[2J[HOK,4,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.781MiB / 50MiB, 5.56%, 63.4kB / 109kB, 1.29MB / 0B
OK,4,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.62%, 5.645MiB / 3.703GiB, 0.15%, 48.1MB / 35.9MB, 1.71MB / 0B
OK,4,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.63%, 6.438MiB / 3.703GiB, 0.17%, 34.8MB / 47.8MB, 2.74MB / 0B
OK,4,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.21%, 5.555MiB / 125MiB, 4.44%, 222kB / 131kB, 5.39MB / 0B
OK,4,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.16%, 8.59MiB / 50MiB, 17.18%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,4,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,4,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 5.71%, 25.6MiB / 500MiB, 5.12%, 858kB / 155kB, 19.2MB / 0B
[2J[HOK,4,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.781MiB / 50MiB, 5.56%, 63.4kB / 109kB, 1.29MB / 0B
OK,4,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.62%, 5.645MiB / 3.703GiB, 0.15%, 48.1MB / 35.9MB, 1.71MB / 0B
OK,4,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.63%, 6.438MiB / 3.703GiB, 0.17%, 34.8MB / 47.8MB, 2.74MB / 0B
OK,4,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.21%, 5.555MiB / 125MiB, 4.44%, 222kB / 131kB, 5.39MB / 0B
OK,4,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.16%, 8.59MiB / 50MiB, 17.18%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,4,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,4,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 5.71%, 25.6MiB / 500MiB, 5.12%, 858kB / 155kB, 19.2MB / 0B
[2J[HOK,4,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.781MiB / 50MiB, 5.56%, 63.4kB / 109kB, 1.29MB / 0B
OK,4,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 10.62%, 5.645MiB / 3.703GiB, 0.15%, 48.2MB / 35.9MB, 1.71MB / 0B
OK,4,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.06%, 6.438MiB / 3.703GiB, 0.17%, 34.9MB / 47.8MB, 2.74MB / 0B
OK,4,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.36%, 5.555MiB / 125MiB, 4.44%, 222kB / 131kB, 5.39MB / 0B
OK,4,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.24%, 8.59MiB / 50MiB, 17.18%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,4,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,4,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.74%, 25.61MiB / 500MiB, 5.12%, 861kB / 156kB, 19.2MB / 0B
[2J[HOK,4,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.781MiB / 50MiB, 5.56%, 63.4kB / 109kB, 1.29MB / 0B
OK,4,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 10.62%, 5.645MiB / 3.703GiB, 0.15%, 48.2MB / 35.9MB, 1.71MB / 0B
OK,4,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.06%, 6.438MiB / 3.703GiB, 0.17%, 34.9MB / 47.8MB, 2.74MB / 0B
OK,4,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.36%, 5.555MiB / 125MiB, 4.44%, 222kB / 131kB, 5.39MB / 0B
OK,4,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.24%, 8.59MiB / 50MiB, 17.18%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,4,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,4,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.74%, 25.61MiB / 500MiB, 5.12%, 861kB / 156kB, 19.2MB / 0B
[2J[HOK,4,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.11%, 2.781MiB / 50MiB, 5.56%, 63.5kB / 109kB, 1.29MB / 0B
OK,4,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 10.62%, 5.645MiB / 3.703GiB, 0.15%, 48.2MB / 35.9MB, 1.71MB / 0B
OK,4,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 19.19%, 6.438MiB / 3.703GiB, 0.17%, 34.9MB / 47.9MB, 2.74MB / 0B
OK,4,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.50%, 5.555MiB / 125MiB, 4.44%, 222kB / 131kB, 5.39MB / 0B
OK,4,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.16%, 8.59MiB / 50MiB, 17.18%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,4,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,4,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.74%, 25.61MiB / 500MiB, 5.12%, 861kB / 156kB, 19.2MB / 0B
[2J[HOK,4,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.11%, 2.781MiB / 50MiB, 5.56%, 63.5kB / 109kB, 1.29MB / 0B
OK,4,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.91%, 5.645MiB / 3.703GiB, 0.15%, 48.2MB / 35.9MB, 1.71MB / 0B
OK,4,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 19.19%, 6.438MiB / 3.703GiB, 0.17%, 34.9MB / 47.9MB, 2.74MB / 0B
OK,4,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.50%, 5.555MiB / 125MiB, 4.44%, 222kB / 131kB, 5.39MB / 0B
OK,4,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.16%, 8.59MiB / 50MiB, 17.18%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,4,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,4,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.61MiB / 500MiB, 5.12%, 861kB / 156kB, 19.2MB / 0B
[2J[HOK,4,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.11%, 2.781MiB / 50MiB, 5.56%, 63.5kB / 109kB, 1.29MB / 0B
OK,4,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.91%, 5.645MiB / 3.703GiB, 0.15%, 48.2MB / 35.9MB, 1.71MB / 0B
OK,4,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 19.19%, 6.438MiB / 3.703GiB, 0.17%, 34.9MB / 47.9MB, 2.74MB / 0B
OK,4,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.50%, 5.555MiB / 125MiB, 4.44%, 222kB / 131kB, 5.39MB / 0B
OK,4,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.16%, 8.59MiB / 50MiB, 17.18%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,4,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,4,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.61MiB / 500MiB, 5.12%, 861kB / 156kB, 19.2MB / 0B
[2J[HOK,4,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.781MiB / 50MiB, 5.56%, 63.5kB / 109kB, 1.29MB / 0B
OK,4,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 11.95%, 5.645MiB / 3.703GiB, 0.15%, 48.2MB / 35.9MB, 1.71MB / 0B
OK,4,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.75%, 6.438MiB / 3.703GiB, 0.17%, 34.9MB / 47.9MB, 2.74MB / 0B
OK,4,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.21%, 5.555MiB / 125MiB, 4.44%, 222kB / 131kB, 5.39MB / 0B
OK,4,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.29%, 8.59MiB / 50MiB, 17.18%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,4,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.01%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,4,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.02%, 25.61MiB / 500MiB, 5.12%, 861kB / 156kB, 19.2MB / 0B
[2J[HOK,4,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.781MiB / 50MiB, 5.56%, 63.5kB / 109kB, 1.29MB / 0B
OK,4,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 11.95%, 5.645MiB / 3.703GiB, 0.15%, 48.2MB / 35.9MB, 1.71MB / 0B
OK,4,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.75%, 6.438MiB / 3.703GiB, 0.17%, 34.9MB / 47.9MB, 2.74MB / 0B
OK,4,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.21%, 5.555MiB / 125MiB, 4.44%, 222kB / 131kB, 5.39MB / 0B
OK,4,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.29%, 8.59MiB / 50MiB, 17.18%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,4,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.01%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,4,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.02%, 25.61MiB / 500MiB, 5.12%, 861kB / 156kB, 19.2MB / 0B
[2J[HOK,4,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.781MiB / 50MiB, 5.56%, 63.5kB / 109kB, 1.29MB / 0B
OK,4,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.54%, 5.645MiB / 3.703GiB, 0.15%, 48.2MB / 35.9MB, 1.71MB / 0B
OK,4,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.71%, 6.438MiB / 3.703GiB, 0.17%, 34.9MB / 47.9MB, 2.74MB / 0B
OK,4,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.31%, 5.555MiB / 125MiB, 4.44%, 222kB / 131kB, 5.39MB / 0B
OK,4,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 8.59MiB / 50MiB, 17.18%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,4,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,4,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.26%, 25.61MiB / 500MiB, 5.12%, 861kB / 156kB, 19.2MB / 0B
[2J[HOK,4,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.781MiB / 50MiB, 5.56%, 63.5kB / 109kB, 1.29MB / 0B
OK,4,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.54%, 5.645MiB / 3.703GiB, 0.15%, 48.2MB / 35.9MB, 1.71MB / 0B
OK,4,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.71%, 6.438MiB / 3.703GiB, 0.17%, 34.9MB / 47.9MB, 2.74MB / 0B
OK,4,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.31%, 5.555MiB / 125MiB, 4.44%, 222kB / 131kB, 5.39MB / 0B
OK,4,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 8.59MiB / 50MiB, 17.18%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,4,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,4,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.26%, 25.61MiB / 500MiB, 5.12%, 861kB / 156kB, 19.2MB / 0B
[2J[HOK,4,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.781MiB / 50MiB, 5.56%, 63.5kB / 109kB, 1.29MB / 0B
OK,4,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.43%, 5.645MiB / 3.703GiB, 0.15%, 48.2MB / 35.9MB, 1.71MB / 0B
OK,4,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.57%, 6.438MiB / 3.703GiB, 0.17%, 34.9MB / 47.9MB, 2.74MB / 0B
OK,4,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.61%, 5.555MiB / 125MiB, 4.44%, 223kB / 132kB, 5.39MB / 0B
OK,4,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.18%, 8.59MiB / 50MiB, 17.18%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,4,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,4,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 1.93%, 25.61MiB / 500MiB, 5.12%, 861kB / 156kB, 19.2MB / 0B
[2J[HOK,4,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.781MiB / 50MiB, 5.56%, 63.5kB / 109kB, 1.29MB / 0B
OK,4,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.43%, 5.645MiB / 3.703GiB, 0.15%, 48.2MB / 35.9MB, 1.71MB / 0B
OK,4,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.57%, 6.438MiB / 3.703GiB, 0.17%, 34.9MB / 47.9MB, 2.74MB / 0B
OK,4,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.61%, 5.555MiB / 125MiB, 4.44%, 223kB / 132kB, 5.39MB / 0B
OK,4,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.18%, 8.59MiB / 50MiB, 17.18%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,4,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,4,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 1.93%, 25.61MiB / 500MiB, 5.12%, 861kB / 156kB, 19.2MB / 0B
[2J[HOK,4,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.781MiB / 50MiB, 5.56%, 63.5kB / 109kB, 1.29MB / 0B
OK,4,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.75%, 5.645MiB / 3.703GiB, 0.15%, 48.2MB / 35.9MB, 1.71MB / 0B
OK,4,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 19.44%, 6.438MiB / 3.703GiB, 0.17%, 34.9MB / 47.9MB, 2.74MB / 0B
OK,4,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.18%, 5.555MiB / 125MiB, 4.44%, 223kB / 132kB, 5.39MB / 0B
OK,4,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 2.29%, 8.59MiB / 50MiB, 17.18%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,4,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,4,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.20%, 25.61MiB / 500MiB, 5.12%, 863kB / 156kB, 19.2MB / 0B
[2J[HOK,4,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.781MiB / 50MiB, 5.56%, 63.5kB / 109kB, 1.29MB / 0B
OK,4,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.75%, 5.645MiB / 3.703GiB, 0.15%, 48.2MB / 35.9MB, 1.71MB / 0B
OK,4,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 19.44%, 6.438MiB / 3.703GiB, 0.17%, 34.9MB / 47.9MB, 2.74MB / 0B
OK,4,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.18%, 5.555MiB / 125MiB, 4.44%, 223kB / 132kB, 5.39MB / 0B
OK,4,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 2.29%, 8.59MiB / 50MiB, 17.18%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,4,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,4,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.20%, 25.61MiB / 500MiB, 5.12%, 863kB / 156kB, 19.2MB / 0B
[2J[HOK,4,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.12%, 2.781MiB / 50MiB, 5.56%, 63.6kB / 109kB, 1.29MB / 0B
OK,4,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 11.23%, 5.645MiB / 3.703GiB, 0.15%, 48.2MB / 35.9MB, 1.71MB / 0B
OK,4,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.43%, 6.438MiB / 3.703GiB, 0.17%, 34.9MB / 47.9MB, 2.74MB / 0B
OK,4,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.36%, 5.555MiB / 125MiB, 4.44%, 223kB / 132kB, 5.39MB / 0B
