[2J[HOK,5,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.06%, 2.797MiB / 50MiB, 5.59%, 73.1kB / 127kB, 1.29MB / 0B
OK,5,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.60%, 6.191MiB / 3.703GiB, 0.16%, 41.8MB / 57.2MB, 2.74MB / 0B
OK,5,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.33%, 5.555MiB / 125MiB, 4.44%, 258kB / 153kB, 5.39MB / 0B
OK,5,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.23%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,5,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,5,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.39%, 25.58MiB / 500MiB, 5.12%, 1.01MB / 182kB, 19.2MB / 0B
[2J[HOK,5,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.15%, 2.801MiB / 50MiB, 5.60%, 73.5kB / 127kB, 1.29MB / 0B
OK,5,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.62%, 5.691MiB / 3.703GiB, 0.15%, 57.6MB / 43MB, 1.71MB / 0B
OK,5,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.15%, 6.191MiB / 3.703GiB, 0.16%, 41.8MB / 57.2MB, 2.74MB / 0B
OK,5,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.57%, 5.555MiB / 125MiB, 4.44%, 259kB / 154kB, 5.39MB / 0B
OK,5,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.22%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,5,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,5,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.02%, 25.58MiB / 500MiB, 5.12%, 1.01MB / 182kB, 19.2MB / 0B
[2J[HOK,5,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.15%, 2.801MiB / 50MiB, 5.60%, 73.5kB / 127kB, 1.29MB / 0B
OK,5,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.62%, 5.691MiB / 3.703GiB, 0.15%, 57.6MB / 43MB, 1.71MB / 0B
OK,5,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.15%, 6.191MiB / 3.703GiB, 0.16%, 41.8MB / 57.2MB, 2.74MB / 0B
OK,5,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.57%, 5.555MiB / 125MiB, 4.44%, 259kB / 154kB, 5.39MB / 0B
OK,5,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.22%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,5,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,5,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.02%, 25.58MiB / 500MiB, 5.12%, 1.01MB / 182kB, 19.2MB / 0B
[2J[HOK,5,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.801MiB / 50MiB, 5.60%, 73.5kB / 127kB, 1.29MB / 0B
OK,5,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 11.33%, 5.691MiB / 3.703GiB, 0.15%, 57.6MB / 43MB, 1.71MB / 0B
OK,5,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.63%, 6.191MiB / 3.703GiB, 0.16%, 41.8MB / 57.2MB, 2.74MB / 0B
OK,5,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.22%, 5.555MiB / 125MiB, 4.44%, 259kB / 154kB, 5.39MB / 0B
OK,5,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.21%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,5,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,5,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.58MiB / 500MiB, 5.12%, 1.01MB / 182kB, 19.2MB / 0B
[2J[HOK,5,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.801MiB / 50MiB, 5.60%, 73.5kB / 127kB, 1.29MB / 0B
OK,5,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 11.33%, 5.691MiB / 3.703GiB, 0.15%, 57.6MB / 43MB, 1.71MB / 0B
OK,5,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.63%, 6.191MiB / 3.703GiB, 0.16%, 41.8MB / 57.2MB, 2.74MB / 0B
OK,5,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.22%, 5.555MiB / 125MiB, 4.44%, 259kB / 154kB, 5.39MB / 0B
OK,5,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.21%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,5,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,5,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.58MiB / 500MiB, 5.12%, 1.01MB / 182kB, 19.2MB / 0B
[2J[HOK,5,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.801MiB / 50MiB, 5.60%, 73.5kB / 127kB, 1.29MB / 0B
OK,5,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.70%, 5.691MiB / 3.703GiB, 0.15%, 57.6MB / 43MB, 1.71MB / 0B
OK,5,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.38%, 6.191MiB / 3.703GiB, 0.16%, 41.8MB / 57.3MB, 2.74MB / 0B
OK,5,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.19%, 5.555MiB / 125MiB, 4.44%, 259kB / 154kB, 5.39MB / 0B
OK,5,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.17%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,5,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,5,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.03%, 25.58MiB / 500MiB, 5.12%, 1.01MB / 182kB, 19.2MB / 0B
[2J[HOK,5,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.801MiB / 50MiB, 5.60%, 73.5kB / 127kB, 1.29MB / 0B
OK,5,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.70%, 5.691MiB / 3.703GiB, 0.15%, 57.6MB / 43MB, 1.71MB / 0B
OK,5,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.38%, 6.191MiB / 3.703GiB, 0.16%, 41.8MB / 57.3MB, 2.74MB / 0B
OK,5,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.19%, 5.555MiB / 125MiB, 4.44%, 259kB / 154kB, 5.39MB / 0B
OK,5,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.17%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,5,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,5,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.03%, 25.58MiB / 500MiB, 5.12%, 1.01MB / 182kB, 19.2MB / 0B
[2J[HOK,5,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.801MiB / 50MiB, 5.60%, 73.5kB / 127kB, 1.29MB / 0B
OK,5,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.84%, 5.691MiB / 3.703GiB, 0.15%, 57.7MB / 43MB, 1.71MB / 0B
OK,5,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.17%, 6.191MiB / 3.703GiB, 0.16%, 41.8MB / 57.3MB, 2.74MB / 0B
OK,5,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.29%, 5.555MiB / 125MiB, 4.44%, 259kB / 154kB, 5.39MB / 0B
OK,5,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,5,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,5,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 2.44%, 25.59MiB / 500MiB, 5.12%, 1.01MB / 182kB, 19.2MB / 0B
[2J[HOK,5,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.801MiB / 50MiB, 5.60%, 73.5kB / 127kB, 1.29MB / 0B
OK,5,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.84%, 5.691MiB / 3.703GiB, 0.15%, 57.7MB / 43MB, 1.71MB / 0B
OK,5,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.17%, 6.191MiB / 3.703GiB, 0.16%, 41.8MB / 57.3MB, 2.74MB / 0B
OK,5,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.29%, 5.555MiB / 125MiB, 4.44%, 259kB / 154kB, 5.39MB / 0B
OK,5,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,5,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,5,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 2.44%, 25.59MiB / 500MiB, 5.12%, 1.01MB / 182kB, 19.2MB / 0B
[2J[HOK,5,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.801MiB / 50MiB, 5.60%, 73.5kB / 127kB, 1.29MB / 0B
OK,5,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 13.09%, 5.691MiB / 3.703GiB, 0.15%, 57.7MB / 43MB, 1.71MB / 0B
OK,5,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.24%, 6.191MiB / 3.703GiB, 0.16%, 41.8MB / 57.3MB, 2.74MB / 0B
OK,5,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.18%, 5.555MiB / 125MiB, 4.44%, 259kB / 154kB, 5.39MB / 0B
OK,5,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,5,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,5,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.40%, 25.59MiB / 500MiB, 5.12%, 1.01MB / 182kB, 19.2MB / 0B
[2J[HOK,5,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.801MiB / 50MiB, 5.60%, 73.5kB / 127kB, 1.29MB / 0B
OK,5,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 13.09%, 5.691MiB / 3.703GiB, 0.15%, 57.7MB / 43MB, 1.71MB / 0B
OK,5,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.24%, 6.191MiB / 3.703GiB, 0.16%, 41.8MB / 57.3MB, 2.74MB / 0B
OK,5,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.18%, 5.555MiB / 125MiB, 4.44%, 259kB / 154kB, 5.39MB / 0B
OK,5,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,5,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,5,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.40%, 25.59MiB / 500MiB, 5.12%, 1.01MB / 182kB, 19.2MB / 0B
[2J[HOK,5,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.07%, 2.801MiB / 50MiB, 5.60%, 73.6kB / 128kB, 1.29MB / 0B
OK,5,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 13.09%, 5.691MiB / 3.703GiB, 0.15%, 57.7MB / 43MB, 1.71MB / 0B
OK,5,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.24%, 6.191MiB / 3.703GiB, 0.16%, 41.8MB / 57.3MB, 2.74MB / 0B
OK,5,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.26%, 5.555MiB / 125MiB, 4.44%, 259kB / 154kB, 5.39MB / 0B
OK,5,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,5,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,5,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.59MiB / 500MiB, 5.12%, 1.01MB / 182kB, 19.2MB / 0B
[2J[HOK,5,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.07%, 2.801MiB / 50MiB, 5.60%, 73.6kB / 128kB, 1.29MB / 0B
OK,5,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.37%, 5.691MiB / 3.703GiB, 0.15%, 57.7MB / 43MB, 1.71MB / 0B
OK,5,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.38%, 6.191MiB / 3.703GiB, 0.16%, 41.8MB / 57.3MB, 2.74MB / 0B
OK,5,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.26%, 5.555MiB / 125MiB, 4.44%, 259kB / 154kB, 5.39MB / 0B
OK,5,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.27%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,5,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,5,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.59MiB / 500MiB, 5.12%, 1.01MB / 182kB, 19.2MB / 0B
[2J[HOK,5,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.07%, 2.801MiB / 50MiB, 5.60%, 73.6kB / 128kB, 1.29MB / 0B
OK,5,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.37%, 5.691MiB / 3.703GiB, 0.15%, 57.7MB / 43MB, 1.71MB / 0B
OK,5,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.38%, 6.191MiB / 3.703GiB, 0.16%, 41.8MB / 57.3MB, 2.74MB / 0B
OK,5,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.26%, 5.555MiB / 125MiB, 4.44%, 259kB / 154kB, 5.39MB / 0B
OK,5,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.27%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,5,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,5,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.59MiB / 500MiB, 5.12%, 1.01MB / 182kB, 19.2MB / 0B
[2J[HOK,5,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.801MiB / 50MiB, 5.60%, 73.6kB / 128kB, 1.29MB / 0B
OK,5,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.99%, 5.691MiB / 3.703GiB, 0.15%, 57.7MB / 43MB, 1.71MB / 0B
OK,5,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.14%, 6.191MiB / 3.703GiB, 0.16%, 41.8MB / 57.3MB, 2.74MB / 0B
OK,5,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.21%, 5.555MiB / 125MiB, 4.44%, 259kB / 154kB, 5.39MB / 0B
OK,5,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,5,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,5,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.59MiB / 500MiB, 5.12%, 1.01MB / 182kB, 19.2MB / 0B
[2J[HOK,5,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.801MiB / 50MiB, 5.60%, 73.6kB / 128kB, 1.29MB / 0B
OK,5,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.99%, 5.691MiB / 3.703GiB, 0.15%, 57.7MB / 43MB, 1.71MB / 0B
OK,5,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.14%, 6.191MiB / 3.703GiB, 0.16%, 41.8MB / 57.3MB, 2.74MB / 0B
OK,5,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.21%, 5.555MiB / 125MiB, 4.44%, 259kB / 154kB, 5.39MB / 0B
OK,5,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,5,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,5,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.59MiB / 500MiB, 5.12%, 1.01MB / 182kB, 19.2MB / 0B
[2J[HOK,5,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.801MiB / 50MiB, 5.60%, 73.6kB / 128kB, 1.29MB / 0B
OK,5,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.12%, 5.691MiB / 3.703GiB, 0.15%, 57.7MB / 43MB, 1.71MB / 0B
OK,5,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.38%, 6.191MiB / 3.703GiB, 0.16%, 41.8MB / 57.3MB, 2.74MB / 0B
OK,5,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.28%, 5.555MiB / 125MiB, 4.44%, 259kB / 154kB, 5.39MB / 0B
OK,5,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.20%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,5,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,5,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 2.63%, 25.59MiB / 500MiB, 5.12%, 1.01MB / 182kB, 19.2MB / 0B
[2J[HOK,5,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.801MiB / 50MiB, 5.60%, 73.6kB / 128kB, 1.29MB / 0B
OK,5,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.12%, 5.691MiB / 3.703GiB, 0.15%, 57.7MB / 43MB, 1.71MB / 0B
OK,5,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.38%, 6.191MiB / 3.703GiB, 0.16%, 41.8MB / 57.3MB, 2.74MB / 0B
OK,5,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.28%, 5.555MiB / 125MiB, 4.44%, 259kB / 154kB, 5.39MB / 0B
OK,5,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.20%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,5,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,5,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 2.63%, 25.59MiB / 500MiB, 5.12%, 1.01MB / 182kB, 19.2MB / 0B
[2J[HOK,5,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.801MiB / 50MiB, 5.60%, 73.6kB / 128kB, 1.29MB / 0B
OK,5,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.39%, 5.691MiB / 3.703GiB, 0.15%, 57.7MB / 43.1MB, 1.71MB / 0B
OK,5,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 19.22%, 6.191MiB / 3.703GiB, 0.16%, 41.8MB / 57.3MB, 2.74MB / 0B
OK,5,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.25%, 5.555MiB / 125MiB, 4.44%, 260kB / 154kB, 5.39MB / 0B
OK,5,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.22%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,5,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,5,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.27%, 25.59MiB / 500MiB, 5.12%, 1.01MB / 182kB, 19.2MB / 0B
[2J[HOK,5,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.801MiB / 50MiB, 5.60%, 73.6kB / 128kB, 1.29MB / 0B
OK,5,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.39%, 5.691MiB / 3.703GiB, 0.15%, 57.7MB / 43.1MB, 1.71MB / 0B
OK,5,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 19.22%, 6.191MiB / 3.703GiB, 0.16%, 41.8MB / 57.3MB, 2.74MB / 0B
OK,5,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.25%, 5.555MiB / 125MiB, 4.44%, 260kB / 154kB, 5.39MB / 0B
OK,5,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.22%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,5,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,5,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.27%, 25.59MiB / 500MiB, 5.12%, 1.01MB / 182kB, 19.2MB / 0B
[2J[HOK,5,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.11%, 2.801MiB / 50MiB, 5.60%, 73.7kB / 128kB, 1.29MB / 0B
OK,5,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 13.25%, 5.695MiB / 3.703GiB, 0.15%, 57.7MB / 43.1MB, 1.71MB / 0B
OK,5,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.90%, 6.191MiB / 3.703GiB, 0.16%, 41.9MB / 57.4MB, 2.74MB / 0B
OK,5,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.33%, 5.555MiB / 125MiB, 4.44%, 260kB / 154kB, 5.39MB / 0B
