[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.82MiB / 50MiB, 5.64%, 105kB / 184kB, 1.29MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.02%, 6.379MiB / 3.703GiB, 0.17%, 69.4MB / 94.3MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.58%, 5.574MiB / 125MiB, 4.46%, 374kB / 225kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.21%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.01%, 25.04MiB / 500MiB, 5.01%, 1.47MB / 264kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.82MiB / 50MiB, 5.64%, 106kB / 185kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.01%, 5.965MiB / 3.703GiB, 0.16%, 94.9MB / 71.2MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.08%, 6.379MiB / 3.703GiB, 0.17%, 69.4MB / 94.3MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.22%, 5.574MiB / 125MiB, 4.46%, 374kB / 225kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.21%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.04MiB / 500MiB, 5.01%, 1.47MB / 264kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.82MiB / 50MiB, 5.64%, 106kB / 185kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.01%, 5.965MiB / 3.703GiB, 0.16%, 94.9MB / 71.2MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.08%, 6.379MiB / 3.703GiB, 0.17%, 69.4MB / 94.3MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.22%, 5.574MiB / 125MiB, 4.46%, 374kB / 225kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.21%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.04MiB / 500MiB, 5.01%, 1.47MB / 264kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.82MiB / 50MiB, 5.64%, 106kB / 185kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.43%, 5.965MiB / 3.703GiB, 0.16%, 94.9MB / 71.2MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.33%, 6.379MiB / 3.703GiB, 0.17%, 69.4MB / 94.3MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.23%, 5.574MiB / 125MiB, 4.46%, 374kB / 225kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 1.12%, 25.04MiB / 500MiB, 5.01%, 1.47MB / 264kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.82MiB / 50MiB, 5.64%, 106kB / 185kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.43%, 5.965MiB / 3.703GiB, 0.16%, 94.9MB / 71.2MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.33%, 6.379MiB / 3.703GiB, 0.17%, 69.4MB / 94.3MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.23%, 5.574MiB / 125MiB, 4.46%, 374kB / 225kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 1.12%, 25.04MiB / 500MiB, 5.01%, 1.47MB / 264kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.82MiB / 50MiB, 5.64%, 106kB / 185kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.18%, 5.965MiB / 3.703GiB, 0.16%, 94.9MB / 71.2MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.93%, 6.379MiB / 3.703GiB, 0.17%, 69.4MB / 94.4MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.48%, 5.574MiB / 125MiB, 4.46%, 374kB / 225kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.21%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.62%, 24.92MiB / 500MiB, 4.98%, 1.47MB / 264kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.82MiB / 50MiB, 5.64%, 106kB / 185kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.18%, 5.965MiB / 3.703GiB, 0.16%, 94.9MB / 71.2MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.93%, 6.379MiB / 3.703GiB, 0.17%, 69.4MB / 94.4MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.48%, 5.574MiB / 125MiB, 4.46%, 374kB / 225kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.21%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.62%, 24.92MiB / 500MiB, 4.98%, 1.47MB / 264kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.13%, 2.82MiB / 50MiB, 5.64%, 106kB / 185kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 11.16%, 5.965MiB / 3.703GiB, 0.16%, 95MB / 71.2MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.60%, 6.379MiB / 3.703GiB, 0.17%, 69.4MB / 94.4MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.37%, 5.574MiB / 125MiB, 4.46%, 374kB / 225kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.21%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.21%, 24.92MiB / 500MiB, 4.98%, 1.47MB / 264kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.13%, 2.82MiB / 50MiB, 5.64%, 106kB / 185kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 11.16%, 5.965MiB / 3.703GiB, 0.16%, 95MB / 71.2MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.60%, 6.379MiB / 3.703GiB, 0.17%, 69.4MB / 94.4MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.37%, 5.574MiB / 125MiB, 4.46%, 374kB / 225kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.21%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.21%, 24.92MiB / 500MiB, 4.98%, 1.47MB / 264kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.13%, 2.82MiB / 50MiB, 5.64%, 106kB / 185kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.97%, 5.965MiB / 3.703GiB, 0.16%, 95MB / 71.2MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.05%, 6.379MiB / 3.703GiB, 0.17%, 69.4MB / 94.4MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.37%, 5.574MiB / 125MiB, 4.46%, 374kB / 225kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.21%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.01%, 24.92MiB / 500MiB, 4.98%, 1.47MB / 264kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.82MiB / 50MiB, 5.64%, 106kB / 185kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.97%, 5.965MiB / 3.703GiB, 0.16%, 95MB / 71.2MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.05%, 6.379MiB / 3.703GiB, 0.17%, 69.4MB / 94.4MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.22%, 5.574MiB / 125MiB, 4.46%, 374kB / 225kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.23%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.01%, 24.92MiB / 500MiB, 4.98%, 1.47MB / 264kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.82MiB / 50MiB, 5.64%, 106kB / 185kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.97%, 5.965MiB / 3.703GiB, 0.16%, 95MB / 71.2MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.05%, 6.379MiB / 3.703GiB, 0.17%, 69.4MB / 94.4MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.22%, 5.574MiB / 125MiB, 4.46%, 374kB / 225kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.23%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.01%, 24.92MiB / 500MiB, 4.98%, 1.47MB / 264kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.82MiB / 50MiB, 5.64%, 106kB / 185kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.77%, 5.965MiB / 3.703GiB, 0.16%, 95MB / 71.2MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.54%, 6.379MiB / 3.703GiB, 0.17%, 69.4MB / 94.4MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.17%, 5.574MiB / 125MiB, 4.46%, 374kB / 225kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.23%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.26%, 24.92MiB / 500MiB, 4.98%, 1.47MB / 264kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.82MiB / 50MiB, 5.64%, 106kB / 185kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.77%, 5.965MiB / 3.703GiB, 0.16%, 95MB / 71.2MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.54%, 6.379MiB / 3.703GiB, 0.17%, 69.4MB / 94.4MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.17%, 5.574MiB / 125MiB, 4.46%, 374kB / 225kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.23%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.26%, 24.92MiB / 500MiB, 4.98%, 1.47MB / 264kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.82MiB / 50MiB, 5.64%, 106kB / 185kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 7.85%, 5.863MiB / 3.703GiB, 0.15%, 95MB / 71.2MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.32%, 6.379MiB / 3.703GiB, 0.17%, 69.4MB / 94.4MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.18%, 5.574MiB / 125MiB, 4.46%, 374kB / 225kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.18%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 2.03%, 24.92MiB / 500MiB, 4.98%, 1.47MB / 264kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.82MiB / 50MiB, 5.64%, 106kB / 185kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 7.85%, 5.863MiB / 3.703GiB, 0.15%, 95MB / 71.2MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.32%, 6.379MiB / 3.703GiB, 0.17%, 69.4MB / 94.4MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.18%, 5.574MiB / 125MiB, 4.46%, 374kB / 225kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.18%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 2.03%, 24.92MiB / 500MiB, 4.98%, 1.47MB / 264kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.82MiB / 50MiB, 5.64%, 106kB / 185kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 12.80%, 5.867MiB / 3.703GiB, 0.15%, 95MB / 71.2MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 19.76%, 6.379MiB / 3.703GiB, 0.17%, 69.4MB / 94.4MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.31%, 5.574MiB / 125MiB, 4.46%, 374kB / 225kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.71%, 24.92MiB / 500MiB, 4.98%, 1.47MB / 265kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.82MiB / 50MiB, 5.64%, 106kB / 185kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 12.80%, 5.867MiB / 3.703GiB, 0.15%, 95MB / 71.2MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 19.76%, 6.379MiB / 3.703GiB, 0.17%, 69.4MB / 94.4MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.31%, 5.574MiB / 125MiB, 4.46%, 374kB / 225kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.71%, 24.92MiB / 500MiB, 4.98%, 1.47MB / 265kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.12%, 2.82MiB / 50MiB, 5.64%, 106kB / 185kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.84%, 5.867MiB / 3.703GiB, 0.15%, 95MB / 71.3MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 19.27%, 6.379MiB / 3.703GiB, 0.17%, 69.5MB / 94.4MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.40%, 5.574MiB / 125MiB, 4.46%, 375kB / 225kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.18%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 24.92MiB / 500MiB, 4.98%, 1.47MB / 265kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.12%, 2.82MiB / 50MiB, 5.64%, 106kB / 185kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.84%, 5.867MiB / 3.703GiB, 0.15%, 95MB / 71.3MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 19.27%, 6.379MiB / 3.703GiB, 0.17%, 69.5MB / 94.4MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.40%, 5.574MiB / 125MiB, 4.46%, 375kB / 225kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.18%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 24.92MiB / 500MiB, 4.98%, 1.47MB / 265kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.82MiB / 50MiB, 5.64%, 106kB / 185kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.70%, 5.867MiB / 3.703GiB, 0.15%, 95MB / 71.3MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.78%, 6.379MiB / 3.703GiB, 0.17%, 69.5MB / 94.5MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.23%, 5.574MiB / 125MiB, 4.46%, 375kB / 225kB, 5.39MB / 0B
